claim_id,family_id,child_id,provider_id,program_id,eligibility_id,employee_id,geo_id,enrollment_date,end_date,subsidy_amount,payment_status,attendance_days,enrollment_count,waitlist_count,recertification_count,termination_count,attrition_count,target_enrollment,actual_enrollment,attendance_rate,avg_program_duration_days,compliance_status,referral_count,family_participation_score,case_manager_id,last_updated_timestamp
CLM_004401,FAM_001669,CH_009774,PRV_001369,PGM_00497,ELG_001666,EMP_000693,GEO_0091,2024-02-20,2026-06-07,2838.74,Paid,150,1,8,3,2,2,108,47,57.82,314,Pending,9,74.23,EMP_000873,2025-11-14 15:16:57.140971
CLM_004402,FAM_001160,CH_000618,PRV_001486,PGM_00147,ELG_002645,EMP_000504,GEO_0183,2020-09-11,2026-05-28,2839.99,Denied,3,1,7,3,2,0,89,88,56.89,284,Pending,3,9.53,EMP_000520,2025-11-14 15:16:57.140971
CLM_004403,FAM_002516,CH_008489,PRV_002848,PGM_00336,ELG_002347,EMP_000895,GEO_0037,2017-05-05,2026-04-28,1195.8,Pending,55,1,2,3,0,2,16,18,40.62,187,Compliant,2,1.69,EMP_001034,2025-11-14 15:16:57.140971
CLM_004404,FAM_002611,CH_009969,PRV_002238,PGM_00204,ELG_002327,EMP_000121,GEO_0104,2020-03-24,2026-05-25,1195.58,Paid,22,1,3,1,2,1,98,223,70.49,363,Compliant,4,99.72,EMP_001206,2025-11-14 15:16:57.140971
CLM_004405,FAM_000473,CH_009514,PRV_001884,PGM_00463,ELG_002006,EMP_000434,GEO_0142,2016-01-30,2026-03-26,1508.73,Denied,73,1,2,2,2,1,275,135,23.67,89,Non-Compliant,0,71.67,EMP_001022,2025-11-14 15:16:57.140971
CLM_004406,FAM_000107,CH_005158,PRV_001906,PGM_00095,ELG_002253,EMP_000136,GEO_0096,2023-03-26,2026-08-16,1528.21,Pending,26,1,9,1,2,1,263,247,22.99,47,Non-Compliant,9,41.47,EMP_000790,2025-11-14 15:16:57.140971
CLM_004407,FAM_000992,CH_004974,PRV_000030,PGM_00245,ELG_000142,EMP_001386,GEO_0105,2019-01-18,2025-11-21,865.89,Pending,153,1,2,1,2,1,17,294,44.33,293,Compliant,8,75.42,EMP_000006,2025-11-14 15:16:57.140971
CLM_004408,FAM_002430,CH_003702,PRV_001197,PGM_00005,ELG_000496,EMP_000758,GEO_0192,2025-03-13,2026-04-07,2588.89,Denied,112,1,10,2,1,0,34,275,48.37,351,Pending,8,55.99,EMP_000465,2025-11-14 15:16:57.140971
CLM_004409,FAM_001034,CH_008452,PRV_000992,PGM_00259,ELG_002186,EMP_001231,GEO_0055,2022-06-12,2026-10-26,2594.36,Denied,48,1,7,0,0,2,248,195,38.69,49,Non-Compliant,5,34.91,EMP_000404,2025-11-14 15:16:57.140971
CLM_004410,FAM_000330,CH_003554,PRV_000881,PGM_00167,ELG_001859,EMP_001071,GEO_0064,2021-06-26,2026-03-18,762.95,Pending,94,1,0,1,0,2,268,54,27.62,290,Compliant,5,89.49,EMP_000343,2025-11-14 15:16:57.140971
CLM_004411,FAM_002063,CH_001417,PRV_002666,PGM_00190,ELG_002962,EMP_001228,GEO_0149,2025-08-13,2025-11-15,2454.85,Denied,88,1,1,0,0,2,243,265,90.52,354,Pending,9,2.47,EMP_001355,2025-11-14 15:16:57.140971
CLM_004412,FAM_002970,CH_008128,PRV_001060,PGM_00108,ELG_001356,EMP_000996,GEO_0170,2020-03-12,2026-10-28,4527.03,Denied,64,1,4,1,2,2,35,161,23.54,294,Compliant,2,8.58,EMP_000004,2025-11-14 15:16:57.140971
CLM_004413,FAM_001302,CH_001323,PRV_001862,PGM_00057,ELG_001950,EMP_001201,GEO_0047,2024-03-29,2026-08-10,3355.55,Denied,30,1,4,3,0,0,260,289,34.85,221,Pending,3,6.77,EMP_000361,2025-11-14 15:16:57.140971
CLM_004414,FAM_002494,CH_002523,PRV_001383,PGM_00394,ELG_002679,EMP_001102,GEO_0058,2023-06-15,2026-01-26,3176.61,Paid,70,1,1,3,2,0,174,61,32.17,208,Compliant,0,4.46,EMP_000427,2025-11-14 15:16:57.140971
CLM_004415,FAM_000852,CH_008134,PRV_002760,PGM_00398,ELG_003690,EMP_001223,GEO_0128,2016-05-05,2026-03-11,3666.03,Paid,115,1,9,0,1,0,201,96,38.19,228,Compliant,4,77.1,EMP_000072,2025-11-14 15:16:57.140971
CLM_004416,FAM_001482,CH_005546,PRV_002017,PGM_00487,ELG_002651,EMP_000897,GEO_0162,2024-01-18,2026-08-06,158.94,Denied,53,1,1,3,0,2,122,290,97.41,288,Non-Compliant,3,33.51,EMP_000420,2025-11-14 15:16:57.140971
CLM_004417,FAM_002868,CH_000048,PRV_002914,PGM_00306,ELG_003649,EMP_000741,GEO_0142,2023-08-05,2026-03-15,677.57,Pending,93,1,10,2,0,0,134,161,38.68,217,Compliant,4,33.52,EMP_000041,2025-11-14 15:16:57.140971
CLM_004418,FAM_001178,CH_007592,PRV_001664,PGM_00440,ELG_003247,EMP_000171,GEO_0026,2020-01-02,2026-03-05,389.21,Pending,26,1,8,0,2,0,114,104,64.24,170,Non-Compliant,0,44.57,EMP_000370,2025-11-14 15:16:57.140971
CLM_004419,FAM_000407,CH_007562,PRV_000745,PGM_00085,ELG_000850,EMP_001355,GEO_0008,2018-08-03,2025-12-03,2404.49,Paid,65,1,4,0,0,0,185,106,41.48,325,Pending,5,82.66,EMP_000428,2025-11-14 15:16:57.140971
CLM_004420,FAM_000027,CH_006562,PRV_001307,PGM_00228,ELG_001638,EMP_001329,GEO_0185,2016-02-28,2026-09-21,2893.4,Pending,142,1,7,0,0,2,100,197,31.99,131,Pending,6,84.54,EMP_000124,2025-11-14 15:16:57.140971
CLM_004421,FAM_000240,CH_007875,PRV_001028,PGM_00386,ELG_002245,EMP_000218,GEO_0149,2015-12-29,2026-05-26,2869.05,Pending,53,1,7,1,2,1,120,236,93.82,116,Compliant,10,14.59,EMP_001305,2025-11-14 15:16:57.140971
CLM_004422,FAM_002984,CH_007471,PRV_000244,PGM_00313,ELG_000112,EMP_001313,GEO_0033,2015-11-28,2025-12-03,3677.72,Denied,114,1,3,3,2,0,10,14,88.22,93,Compliant,5,7.78,EMP_000324,2025-11-14 15:16:57.140971
CLM_004423,FAM_001746,CH_004186,PRV_002442,PGM_00214,ELG_002665,EMP_001019,GEO_0141,2022-12-04,2026-05-29,2838.07,Denied,66,1,1,2,2,0,243,7,48.65,323,Non-Compliant,3,61.71,EMP_001329,2025-11-14 15:16:57.140971
CLM_004424,FAM_002369,CH_007444,PRV_000980,PGM_00030,ELG_000650,EMP_000078,GEO_0162,2020-11-08,2026-05-25,3623.68,Pending,166,1,7,1,1,0,89,36,27.88,345,Non-Compliant,0,92.15,EMP_001033,2025-11-14 15:16:57.140971
CLM_004425,FAM_002158,CH_009400,PRV_002343,PGM_00343,ELG_002987,EMP_000600,GEO_0074,2022-11-14,2026-09-17,2520.81,Denied,150,1,2,1,1,1,75,150,44.13,47,Pending,3,35.89,EMP_000754,2025-11-14 15:16:57.140971
CLM_004426,FAM_001321,CH_001807,PRV_002875,PGM_00173,ELG_000231,EMP_000196,GEO_0001,2023-03-30,2026-01-06,4486.33,Denied,85,1,3,1,0,1,75,31,30.22,122,Compliant,0,44.35,EMP_000684,2025-11-14 15:16:57.140971
CLM_004427,FAM_002621,CH_002834,PRV_002892,PGM_00434,ELG_002821,EMP_001118,GEO_0045,2017-10-06,2026-01-23,3542.81,Pending,180,1,7,0,1,2,202,190,45.96,284,Non-Compliant,5,6.73,EMP_001194,2025-11-14 15:16:57.140971
CLM_004428,FAM_002082,CH_002911,PRV_000624,PGM_00349,ELG_003890,EMP_000191,GEO_0010,2021-12-20,2025-12-19,373.39,Denied,68,1,10,1,0,2,78,78,98.29,87,Pending,8,50.18,EMP_000879,2025-11-14 15:16:57.140971
CLM_004429,FAM_000825,CH_003896,PRV_002653,PGM_00017,ELG_002262,EMP_000069,GEO_0075,2020-06-06,2025-12-12,4457.25,Paid,107,1,9,1,0,0,218,139,83.93,331,Non-Compliant,9,1.03,EMP_001213,2025-11-14 15:16:57.140971
CLM_004430,FAM_001966,CH_000517,PRV_001001,PGM_00427,ELG_001662,EMP_000702,GEO_0036,2024-01-12,2026-08-13,123.22,Paid,174,1,3,2,2,1,170,136,63.33,88,Non-Compliant,7,84.89,EMP_000827,2025-11-14 15:16:57.140971
CLM_004431,FAM_002496,CH_005061,PRV_000663,PGM_00199,ELG_002320,EMP_001415,GEO_0044,2025-05-07,2025-12-15,3538.54,Paid,55,1,8,0,1,0,89,264,52.66,82,Non-Compliant,0,38.87,EMP_001099,2025-11-14 15:16:57.140971
CLM_004432,FAM_001898,CH_006414,PRV_000912,PGM_00006,ELG_002335,EMP_000125,GEO_0043,2020-11-17,2026-07-27,654.05,Denied,123,1,10,2,1,2,128,153,40.77,15,Non-Compliant,9,55.17,EMP_000207,2025-11-14 15:16:57.140971
CLM_004433,FAM_000611,CH_009881,PRV_001277,PGM_00129,ELG_002194,EMP_000081,GEO_0162,2024-09-06,2026-01-03,291.75,Denied,33,1,5,0,0,0,98,298,69.67,158,Compliant,4,69.91,EMP_000424,2025-11-14 15:16:57.140971
CLM_004434,FAM_002357,CH_007682,PRV_000375,PGM_00432,ELG_003532,EMP_001408,GEO_0111,2024-09-19,2026-04-05,1343.16,Denied,160,1,10,0,0,1,257,194,71.51,89,Compliant,0,20.65,EMP_001374,2025-11-14 15:16:57.140971
CLM_004435,FAM_000223,CH_001211,PRV_001273,PGM_00303,ELG_002631,EMP_000248,GEO_0089,2023-08-08,2026-04-01,3954.77,Denied,74,1,4,2,0,1,284,223,41.35,156,Pending,3,9.74,EMP_000059,2025-11-14 15:16:57.140971
CLM_004436,FAM_002864,CH_002632,PRV_000388,PGM_00294,ELG_002134,EMP_000978,GEO_0136,2024-09-10,2026-10-09,264.03,Denied,169,1,9,1,1,0,130,189,51.66,131,Pending,3,8.3,EMP_001185,2025-11-14 15:16:57.140971
CLM_004437,FAM_001645,CH_000246,PRV_000466,PGM_00427,ELG_000021,EMP_001232,GEO_0002,2020-03-17,2026-09-12,2734.96,Denied,41,1,4,1,2,2,107,145,26.73,104,Pending,1,63.83,EMP_001459,2025-11-14 15:16:57.140971
CLM_004438,FAM_001233,CH_009263,PRV_001432,PGM_00283,ELG_001268,EMP_001419,GEO_0135,2020-05-31,2026-08-16,3212.94,Denied,119,1,10,1,2,2,55,164,84.03,12,Non-Compliant,10,74.15,EMP_001259,2025-11-14 15:16:57.140971
CLM_004439,FAM_000834,CH_002059,PRV_001113,PGM_00332,ELG_001384,EMP_001294,GEO_0098,2019-04-14,2026-08-09,3838.32,Paid,179,1,5,1,1,2,130,116,28.07,297,Non-Compliant,8,43.21,EMP_001302,2025-11-14 15:16:57.140971
CLM_004440,FAM_002529,CH_001082,PRV_001242,PGM_00042,ELG_001386,EMP_001395,GEO_0197,2023-05-31,2025-11-14,523.77,Pending,106,1,8,0,2,0,194,115,85.81,64,Compliant,8,12.71,EMP_000333,2025-11-14 15:16:57.140971
CLM_004441,FAM_000685,CH_008910,PRV_000168,PGM_00158,ELG_000970,EMP_001384,GEO_0198,2019-11-24,2026-05-13,898.69,Paid,28,1,10,0,1,1,123,191,98.79,306,Pending,7,81.9,EMP_000030,2025-11-14 15:16:57.140971
CLM_004442,FAM_000894,CH_009553,PRV_002732,PGM_00009,ELG_001891,EMP_001362,GEO_0168,2019-08-07,2026-07-10,2969.15,Denied,73,1,5,2,0,0,287,300,37.81,23,Pending,7,95.96,EMP_001003,2025-11-14 15:16:57.140971
CLM_004443,FAM_002904,CH_002070,PRV_002479,PGM_00160,ELG_001932,EMP_000730,GEO_0098,2023-05-24,2026-09-21,1616.04,Pending,151,1,5,3,1,0,290,282,75.0,99,Non-Compliant,3,74.42,EMP_000005,2025-11-14 15:16:57.140971
CLM_004444,FAM_000761,CH_001690,PRV_001264,PGM_00385,ELG_000694,EMP_000560,GEO_0165,2025-09-24,2026-05-17,1978.39,Denied,150,1,7,2,1,2,114,295,93.43,26,Non-Compliant,2,10.31,EMP_000936,2025-11-14 15:16:57.140971
CLM_004445,FAM_001440,CH_007756,PRV_000656,PGM_00145,ELG_001615,EMP_000823,GEO_0152,2023-09-01,2026-03-23,3328.59,Pending,92,1,6,2,1,2,219,67,66.66,236,Compliant,9,49.16,EMP_001000,2025-11-14 15:16:57.140971
CLM_004446,FAM_000985,CH_008843,PRV_001586,PGM_00069,ELG_001231,EMP_001154,GEO_0015,2016-06-01,2026-06-17,2914.25,Pending,2,1,8,2,1,1,164,70,24.8,338,Compliant,9,89.81,EMP_000349,2025-11-14 15:16:57.140971
CLM_004447,FAM_001350,CH_006193,PRV_000586,PGM_00282,ELG_002978,EMP_000749,GEO_0100,2016-08-22,2025-12-14,2544.77,Pending,18,1,8,0,1,1,95,35,28.98,220,Pending,1,67.12,EMP_000146,2025-11-14 15:16:57.140971
CLM_004448,FAM_001759,CH_005505,PRV_001662,PGM_00400,ELG_000248,EMP_000808,GEO_0034,2024-06-09,2026-04-12,1203.27,Denied,88,1,1,0,0,0,137,267,72.53,137,Non-Compliant,1,91.11,EMP_000997,2025-11-14 15:16:57.140971
CLM_004449,FAM_002054,CH_007041,PRV_001915,PGM_00257,ELG_001756,EMP_001424,GEO_0172,2021-12-14,2026-10-13,475.87,Paid,26,1,6,0,1,2,126,94,57.34,78,Pending,1,8.88,EMP_000332,2025-11-14 15:16:57.140971
CLM_004450,FAM_001503,CH_009523,PRV_001993,PGM_00201,ELG_000436,EMP_000267,GEO_0003,2022-06-10,2026-04-03,2467.9,Paid,69,1,7,3,1,2,137,107,50.51,159,Non-Compliant,3,50.24,EMP_001000,2025-11-14 15:16:57.140971
CLM_004451,FAM_000896,CH_006621,PRV_001483,PGM_00266,ELG_001579,EMP_000344,GEO_0154,2018-03-08,2026-02-19,1864.51,Pending,114,1,1,0,0,0,148,210,70.03,177,Non-Compliant,6,35.88,EMP_001380,2025-11-14 15:16:57.140971
CLM_004452,FAM_001332,CH_002085,PRV_000116,PGM_00185,ELG_000800,EMP_000479,GEO_0034,2022-12-21,2026-02-04,2608.09,Pending,114,1,7,3,0,2,115,276,57.7,146,Compliant,2,24.46,EMP_000005,2025-11-14 15:16:57.140971
CLM_004453,FAM_000373,CH_004234,PRV_001265,PGM_00235,ELG_001713,EMP_000548,GEO_0106,2023-03-15,2026-01-17,247.78,Paid,148,1,1,1,2,2,23,20,79.72,198,Pending,0,12.42,EMP_000805,2025-11-14 15:16:57.140971
CLM_004454,FAM_000945,CH_005234,PRV_001343,PGM_00206,ELG_001630,EMP_001114,GEO_0134,2016-07-09,2025-12-14,3253.39,Paid,74,1,10,2,2,1,31,27,42.64,230,Pending,3,7.83,EMP_000554,2025-11-14 15:16:57.140971
CLM_004455,FAM_001627,CH_005668,PRV_001655,PGM_00340,ELG_003689,EMP_000100,GEO_0144,2017-11-18,2026-07-28,3759.46,Denied,60,1,4,3,1,1,299,192,86.69,266,Pending,6,57.59,EMP_001155,2025-11-14 15:16:57.140971
CLM_004456,FAM_000393,CH_008708,PRV_002218,PGM_00124,ELG_000890,EMP_000418,GEO_0190,2025-06-25,2026-05-09,4158.3,Denied,91,1,5,2,0,2,156,67,39.63,75,Compliant,4,98.3,EMP_000538,2025-11-14 15:16:57.140971
CLM_004457,FAM_001812,CH_001021,PRV_001194,PGM_00418,ELG_000318,EMP_001000,GEO_0182,2020-05-02,2026-01-10,3847.59,Denied,169,1,6,3,1,2,56,157,21.29,99,Non-Compliant,7,99.57,EMP_000087,2025-11-14 15:16:57.140971
CLM_004458,FAM_002270,CH_003399,PRV_001386,PGM_00474,ELG_002502,EMP_001213,GEO_0099,2024-04-02,2026-06-23,287.18,Denied,72,1,5,3,2,0,23,34,94.2,64,Non-Compliant,9,62.96,EMP_000182,2025-11-14 15:16:57.140971
CLM_004459,FAM_000250,CH_006153,PRV_002990,PGM_00184,ELG_003310,EMP_001111,GEO_0124,2023-04-24,2026-01-11,3115.66,Denied,124,1,0,0,1,1,205,238,74.94,188,Pending,9,88.93,EMP_000930,2025-11-14 15:16:57.140971
CLM_004460,FAM_000799,CH_005401,PRV_000359,PGM_00465,ELG_003188,EMP_000242,GEO_0032,2023-06-21,2026-08-25,3622.06,Paid,91,1,1,2,0,0,242,241,90.88,139,Pending,2,14.71,EMP_000686,2025-11-14 15:16:57.140971
CLM_004461,FAM_001609,CH_006135,PRV_001187,PGM_00210,ELG_003712,EMP_001045,GEO_0196,2020-09-25,2026-02-15,3549.84,Paid,149,1,10,2,1,2,51,24,89.82,233,Compliant,4,92.75,EMP_000341,2025-11-14 15:16:57.140971
CLM_004462,FAM_002923,CH_008277,PRV_001402,PGM_00040,ELG_002735,EMP_001375,GEO_0061,2020-07-24,2026-06-01,855.89,Denied,116,1,5,2,1,1,190,117,38.93,197,Non-Compliant,8,73.16,EMP_001162,2025-11-14 15:16:57.140971
CLM_004463,FAM_000966,CH_008357,PRV_001197,PGM_00478,ELG_000191,EMP_000873,GEO_0148,2025-06-02,2026-02-15,564.78,Paid,118,1,7,1,2,1,149,92,58.39,102,Compliant,10,4.64,EMP_000043,2025-11-14 15:16:57.140971
CLM_004464,FAM_000287,CH_002683,PRV_001185,PGM_00205,ELG_003840,EMP_000353,GEO_0060,2019-09-17,2026-11-10,3821.52,Denied,165,1,7,2,1,1,233,49,49.14,264,Non-Compliant,7,97.88,EMP_001396,2025-11-14 15:16:57.140971
CLM_004465,FAM_002989,CH_000532,PRV_000275,PGM_00156,ELG_001166,EMP_001115,GEO_0039,2022-05-23,2026-01-01,1255.92,Denied,13,1,10,2,0,1,51,256,47.66,64,Compliant,5,63.8,EMP_000174,2025-11-14 15:16:57.140971
CLM_004466,FAM_000018,CH_004384,PRV_000347,PGM_00063,ELG_002691,EMP_001212,GEO_0077,2019-02-08,2026-03-26,2650.69,Pending,41,1,0,2,2,0,228,175,42.92,318,Pending,3,40.35,EMP_001039,2025-11-14 15:16:57.140971
CLM_004467,FAM_001829,CH_003571,PRV_002245,PGM_00142,ELG_001182,EMP_000606,GEO_0105,2018-08-01,2026-03-04,2039.46,Pending,132,1,3,1,2,0,149,166,33.14,169,Compliant,10,47.88,EMP_000839,2025-11-14 15:16:57.140971
CLM_004468,FAM_002103,CH_006265,PRV_002037,PGM_00200,ELG_001572,EMP_000132,GEO_0162,2020-10-20,2026-05-19,4275.6,Paid,129,1,10,1,1,1,212,83,42.76,93,Compliant,2,29.51,EMP_001181,2025-11-14 15:16:57.140971
CLM_004469,FAM_002816,CH_000885,PRV_000372,PGM_00382,ELG_003289,EMP_000178,GEO_0070,2024-09-06,2026-01-16,4239.04,Paid,155,1,4,3,2,0,232,120,61.0,66,Compliant,10,42.2,EMP_000417,2025-11-14 15:16:57.140971
CLM_004470,FAM_000493,CH_007998,PRV_001667,PGM_00380,ELG_002031,EMP_000894,GEO_0176,2020-06-09,2026-05-16,4234.75,Pending,53,1,1,0,0,1,286,131,54.93,105,Compliant,6,31.1,EMP_000562,2025-11-14 15:16:57.140971
CLM_004471,FAM_001354,CH_003593,PRV_002683,PGM_00414,ELG_001580,EMP_000821,GEO_0107,2021-08-25,2025-12-29,2521.27,Paid,2,1,8,0,1,1,237,114,66.11,112,Non-Compliant,4,31.95,EMP_000217,2025-11-14 15:16:57.140971
CLM_004472,FAM_000033,CH_002088,PRV_000337,PGM_00110,ELG_001590,EMP_000890,GEO_0050,2019-12-16,2026-11-04,3041.24,Paid,154,1,5,2,2,1,182,96,39.42,65,Non-Compliant,2,54.52,EMP_001072,2025-11-14 15:16:57.140971
CLM_004473,FAM_001030,CH_001341,PRV_001006,PGM_00361,ELG_000499,EMP_000328,GEO_0053,2020-10-28,2026-07-08,4061.09,Paid,134,1,1,2,2,1,281,227,46.25,79,Pending,2,58.99,EMP_000834,2025-11-14 15:16:57.140971
CLM_004474,FAM_001628,CH_005553,PRV_002838,PGM_00181,ELG_002324,EMP_000511,GEO_0136,2023-12-03,2025-12-13,1145.61,Pending,81,1,10,1,1,2,162,53,99.12,29,Pending,4,31.01,EMP_000979,2025-11-14 15:16:57.140971
CLM_004475,FAM_000433,CH_006866,PRV_002984,PGM_00163,ELG_003744,EMP_000924,GEO_0181,2024-05-19,2026-09-28,2149.05,Denied,62,1,5,2,1,2,80,86,20.19,273,Pending,3,91.95,EMP_000428,2025-11-14 15:16:57.140971
CLM_004476,FAM_002762,CH_005502,PRV_000364,PGM_00095,ELG_003786,EMP_000629,GEO_0008,2024-09-08,2026-02-28,4177.57,Pending,132,1,5,0,1,2,123,47,91.33,160,Compliant,4,80.83,EMP_000125,2025-11-14 15:16:57.140971
CLM_004477,FAM_001426,CH_009389,PRV_001374,PGM_00261,ELG_001105,EMP_000833,GEO_0038,2019-10-25,2026-08-18,4247.11,Pending,158,1,0,2,0,2,103,148,55.08,175,Pending,0,85.4,EMP_001355,2025-11-14 15:16:57.140971
CLM_004478,FAM_001007,CH_001716,PRV_000427,PGM_00175,ELG_002035,EMP_000955,GEO_0086,2019-01-06,2026-01-23,3645.97,Denied,68,1,10,1,1,2,198,15,87.77,228,Non-Compliant,3,43.15,EMP_000594,2025-11-14 15:16:57.140971
CLM_004479,FAM_002422,CH_005784,PRV_001704,PGM_00122,ELG_000512,EMP_001309,GEO_0071,2015-12-16,2026-01-27,2111.75,Pending,180,1,9,0,2,2,119,12,87.22,345,Non-Compliant,4,87.85,EMP_000603,2025-11-14 15:16:57.140971
CLM_004480,FAM_001916,CH_000831,PRV_001681,PGM_00259,ELG_000421,EMP_000142,GEO_0175,2020-04-05,2026-01-30,3872.06,Paid,51,1,6,2,1,1,227,48,72.46,72,Compliant,3,56.72,EMP_001173,2025-11-14 15:16:57.140971
CLM_004481,FAM_001643,CH_003182,PRV_002683,PGM_00185,ELG_000046,EMP_000811,GEO_0150,2022-07-30,2026-04-26,1042.94,Paid,142,1,5,0,0,1,209,267,93.99,54,Pending,5,45.12,EMP_000556,2025-11-14 15:16:57.140971
CLM_004482,FAM_001902,CH_009659,PRV_002340,PGM_00302,ELG_002735,EMP_000462,GEO_0120,2023-11-04,2026-05-20,1006.62,Pending,16,1,6,1,0,1,72,272,85.05,111,Non-Compliant,9,93.36,EMP_001183,2025-11-14 15:16:57.140971
CLM_004483,FAM_000844,CH_000390,PRV_000087,PGM_00319,ELG_002827,EMP_000204,GEO_0192,2016-06-17,2026-08-17,885.9,Pending,78,1,8,2,1,2,113,36,59.94,340,Compliant,0,45.64,EMP_000215,2025-11-14 15:16:57.140971
CLM_004484,FAM_002134,CH_004863,PRV_002614,PGM_00063,ELG_000612,EMP_000216,GEO_0064,2024-02-19,2026-07-07,4106.54,Pending,18,1,5,1,0,1,239,154,22.41,19,Non-Compliant,10,31.63,EMP_000855,2025-11-14 15:16:57.140971
CLM_004485,FAM_001066,CH_006483,PRV_001673,PGM_00354,ELG_003225,EMP_001362,GEO_0110,2017-11-03,2026-01-12,801.67,Paid,1,1,6,0,2,0,82,123,29.89,364,Non-Compliant,2,19.19,EMP_000424,2025-11-14 15:16:57.140971
CLM_004486,FAM_002958,CH_002398,PRV_002711,PGM_00138,ELG_000840,EMP_000474,GEO_0078,2016-12-30,2025-12-01,1753.13,Pending,164,1,2,2,0,1,100,9,36.87,321,Pending,4,86.58,EMP_001226,2025-11-14 15:16:57.140971
CLM_004487,FAM_002921,CH_000221,PRV_001092,PGM_00184,ELG_001683,EMP_000047,GEO_0076,2023-04-06,2026-01-25,259.13,Denied,29,1,4,1,1,2,237,245,44.73,83,Compliant,10,76.24,EMP_000292,2025-11-14 15:16:57.140971
CLM_004488,FAM_002268,CH_007695,PRV_002213,PGM_00226,ELG_001416,EMP_000483,GEO_0071,2020-02-14,2026-01-08,2499.36,Denied,102,1,7,3,1,2,24,46,55.65,253,Non-Compliant,9,39.17,EMP_001464,2025-11-14 15:16:57.140971
CLM_004489,FAM_000836,CH_000666,PRV_000374,PGM_00216,ELG_001217,EMP_001481,GEO_0116,2021-11-21,2026-04-29,2809.87,Denied,16,1,9,0,2,0,139,265,45.52,321,Compliant,7,40.57,EMP_000102,2025-11-14 15:16:57.140971
CLM_004490,FAM_002687,CH_009492,PRV_002936,PGM_00499,ELG_000262,EMP_000114,GEO_0146,2021-06-05,2026-02-24,390.81,Denied,106,1,2,3,2,1,199,215,68.42,327,Pending,2,98.13,EMP_000240,2025-11-14 15:16:57.140971
CLM_004491,FAM_001118,CH_000554,PRV_002241,PGM_00449,ELG_000962,EMP_000499,GEO_0049,2019-02-27,2026-08-09,3059.85,Paid,30,1,7,0,2,2,83,126,64.2,192,Pending,5,35.64,EMP_000255,2025-11-14 15:16:57.140971
CLM_004492,FAM_000874,CH_002816,PRV_002289,PGM_00052,ELG_001158,EMP_000358,GEO_0066,2022-07-12,2026-01-03,3683.88,Denied,158,1,4,0,1,2,270,109,79.5,308,Non-Compliant,8,3.51,EMP_000321,2025-11-14 15:16:57.140971
CLM_004493,FAM_001456,CH_005020,PRV_001131,PGM_00280,ELG_003484,EMP_001321,GEO_0197,2018-10-07,2026-06-17,818.89,Pending,21,1,8,0,0,2,78,55,52.51,33,Compliant,4,46.12,EMP_000594,2025-11-14 15:16:57.140971
CLM_004494,FAM_002230,CH_007638,PRV_002904,PGM_00401,ELG_001108,EMP_000903,GEO_0163,2017-05-01,2026-09-02,1368.97,Paid,163,1,6,3,1,2,209,70,71.49,67,Pending,3,63.54,EMP_000233,2025-11-14 15:16:57.140971
CLM_004495,FAM_001885,CH_003651,PRV_000147,PGM_00001,ELG_000630,EMP_000220,GEO_0106,2020-01-22,2026-02-14,1001.04,Denied,131,1,1,3,1,1,103,268,95.26,221,Pending,6,93.04,EMP_000893,2025-11-14 15:16:57.140971
CLM_004496,FAM_000958,CH_006371,PRV_000554,PGM_00310,ELG_000297,EMP_001294,GEO_0027,2020-10-13,2026-10-08,1140.63,Paid,142,1,9,2,1,1,89,243,40.21,182,Non-Compliant,2,9.05,EMP_000711,2025-11-14 15:16:57.140971
CLM_004497,FAM_000391,CH_001428,PRV_001084,PGM_00292,ELG_000880,EMP_001252,GEO_0176,2016-01-20,2026-01-26,687.7,Pending,149,1,5,3,1,2,250,255,86.47,341,Compliant,9,10.02,EMP_000255,2025-11-14 15:16:57.140971
CLM_004498,FAM_001952,CH_001527,PRV_002858,PGM_00008,ELG_003170,EMP_000689,GEO_0048,2020-02-23,2026-04-27,1771.88,Denied,160,1,9,0,2,2,41,154,76.16,218,Compliant,1,19.74,EMP_000407,2025-11-14 15:16:57.140971
CLM_004499,FAM_002418,CH_008865,PRV_002202,PGM_00046,ELG_002841,EMP_001233,GEO_0005,2019-09-14,2026-05-27,4473.97,Paid,158,1,5,3,1,1,26,201,79.84,302,Pending,7,58.28,EMP_000699,2025-11-14 15:16:57.140971
CLM_004500,FAM_001113,CH_009247,PRV_002292,PGM_00094,ELG_000299,EMP_000150,GEO_0052,2019-11-25,2026-03-30,2654.41,Denied,120,1,2,3,2,1,252,150,93.23,153,Compliant,5,33.47,EMP_000553,2025-11-14 15:16:57.140971
CLM_004501,FAM_001908,CH_005507,PRV_002371,PGM_00261,ELG_002112,EMP_000932,GEO_0098,2025-04-18,2026-04-05,4660.82,Paid,121,1,2,1,2,0,138,33,72.65,342,Non-Compliant,7,96.0,EMP_001469,2025-11-14 15:16:57.140971
CLM_004502,FAM_000894,CH_001224,PRV_001434,PGM_00465,ELG_002365,EMP_001489,GEO_0182,2016-04-18,2026-09-11,884.76,Denied,173,1,3,2,2,1,272,53,37.71,279,Non-Compliant,4,17.88,EMP_000976,2025-11-14 15:16:57.140971
