application_id,family_id,child_id,parent_employer,parent_income,job_type,application_date,application_status,Employer_Name,Income_Range,Job_Title,Employment_Status,Work_Location,Shift_Type,Hours_Per_Week,Start_Date,End_Date,Created_Date
APP_002245,FAM_002891,CH_004429,"Duke, Randolph and Bennett",16119.47,Full-Time,2021-08-30,Approved,"Clay, Morris and Mann",50K-75K,Osteopath,Unemployed,Rodriguezton,Night,58.72,2023-08-10,2026-01-13,2025-07-08
APP_002246,FAM_000617,CH_007882,Murray Inc,49321.77,Seasonal,2018-07-12,Rejected,"Bryant, Cobb and Wright",50K-75K,Furniture designer,Unemployed,Willisside,Rotational,41.02,2021-08-26,2026-10-02,2017-11-22
APP_002247,FAM_001526,CH_007726,Mccann LLC,127363.93,Full-Time,2017-09-12,Rejected,Ibarra Group,<25K,Furniture conservator/restorer,Contract,Melissafurt,Flexible,44.84,2025-06-04,2026-03-21,2020-08-25
APP_002248,FAM_002897,CH_001383,"Brown, Haas and Mcknight",97700.97,Seasonal,2020-11-19,Rejected,"Garcia, Garcia and Diaz",>100K,Ship broker,Unemployed,Beasleyville,Flexible,26.29,2020-08-11,2026-06-14,2021-04-24
APP_002249,FAM_002991,CH_005772,Brown-Love,102351.46,Full-Time,2015-12-10,Submitted,Ward Ltd,<25K,Barista,Unemployed,Hicksmouth,Day,33.1,2016-06-29,2026-04-12,2017-03-01
APP_002250,FAM_001145,CH_000442,Baker PLC,148444.22,Part-Time,2024-01-20,Approved,Brown Inc,<25K,Media buyer,Contract,Riveraton,Flexible,28.44,2023-12-04,2025-11-30,2018-06-21
APP_002251,FAM_000247,CH_002266,"Campbell, Walters and Flores",136682.51,Seasonal,2017-08-24,Rejected,"Fitzpatrick, Smith and Garcia",>100K,"Engineer, communications",Part-Time,Thomastown,Night,20.04,2023-07-11,2026-06-09,2016-02-27
APP_002252,FAM_001149,CH_007388,Price Ltd,99326.01,Contract,2023-04-30,Submitted,Turner LLC,<25K,Geophysical data processor,Part-Time,Millerfurt,Day,13.75,2022-01-19,2026-06-24,2016-12-17
APP_002253,FAM_000836,CH_003629,Wright-Marshall,42849.93,Part-Time,2025-11-06,Reviewed,Huff Group,>100K,Broadcast engineer,Employed,Ashleymouth,Flexible,24.87,2024-03-18,2026-06-20,2017-06-08
APP_002254,FAM_001999,CH_002816,"Simmons, Huffman and Chandler",36004.72,Contract,2022-11-30,Rejected,Meyer Inc,50K-75K,"Lecturer, further education",Employed,Port Harold,Day,40.79,2015-11-20,2026-09-01,2020-08-09
APP_002255,FAM_002268,CH_002478,Willis-Lopez,91535.76,Full-Time,2016-10-30,Reviewed,Oliver-Chandler,50K-75K,Administrator,Employed,North Joseph,Rotational,34.0,2025-01-11,2026-07-13,2018-11-29
APP_002256,FAM_002849,CH_002649,"Anderson, Walters and Jimenez",80611.11,Part-Time,2019-01-21,Submitted,Martinez-Nelson,50K-75K,Biomedical scientist,Unemployed,New Linda,Rotational,44.63,2020-06-06,2026-02-01,2021-01-18
APP_002257,FAM_002345,CH_004248,Cook and Sons,142266.84,Seasonal,2018-05-04,Rejected,Crawford Group,>100K,Secretary/administrator,Part-Time,West Michael,Rotational,49.81,2022-07-12,2025-12-04,2020-01-11
APP_002258,FAM_001276,CH_003831,"Allen, Burton and Taylor",102233.28,Contract,2018-09-28,Reviewed,"Davis, Cisneros and Rivera",>100K,Teaching laboratory technician,Part-Time,Lake Emily,Day,29.74,2020-04-13,2026-10-26,2017-06-11
APP_002259,FAM_000757,CH_000771,Davis PLC,149588.14,Part-Time,2023-09-01,Submitted,Preston Ltd,>100K,"Therapist, drama",Employed,South Charles,Rotational,20.21,2021-01-08,2026-05-01,2021-01-12
APP_002260,FAM_000023,CH_004714,Castillo-Robinson,89995.56,Full-Time,2022-02-26,Approved,Pitts-Gonzalez,25K-50K,Social worker,Employed,Perezburgh,Day,43.87,2016-04-23,2026-01-09,2024-02-15
APP_002261,FAM_001797,CH_005849,"Madden, Martin and Boyle",91954.65,Seasonal,2016-06-07,Rejected,"Kennedy, Palmer and Miller",>100K,Fitness centre manager,Contract,South Tracey,Day,29.76,2022-12-19,2026-07-10,2019-12-05
APP_002262,FAM_001634,CH_009180,"Brown, Bowen and Reeves",34124.43,Contract,2019-05-17,Rejected,Leblanc-Scott,>100K,Legal secretary,Part-Time,North Jordanside,Rotational,18.85,2017-07-29,2026-07-25,2017-04-23
APP_002263,FAM_000175,CH_001963,Davis and Sons,28729.41,Contract,2016-07-12,Approved,Jones and Sons,25K-50K,"Administrator, sports",Employed,South Lisa,Rotational,29.53,2023-03-09,2026-04-05,2019-06-04
APP_002264,FAM_001088,CH_000270,Carey-Conner,89306.05,Part-Time,2020-09-11,Rejected,Logan and Sons,50K-75K,Statistician,Contract,Watsonmouth,Night,13.71,2023-07-22,2025-12-08,2022-07-28
APP_002265,FAM_002541,CH_008937,Mejia PLC,82848.69,Contract,2020-09-30,Approved,"Davis, Friedman and Gonzalez",>100K,Tour manager,Contract,Lake Davidchester,Rotational,43.71,2019-01-07,2026-05-07,2015-12-10
APP_002266,FAM_001872,CH_005842,"Smith, Cox and Bailey",138121.6,Part-Time,2018-12-23,Approved,"Williams, Knight and Hughes",25K-50K,Primary school teacher,Unemployed,Lake Brianfort,Flexible,43.07,2020-12-17,2026-01-18,2021-06-10
APP_002267,FAM_002136,CH_008552,"Rowe, Edwards and Best",41532.19,Part-Time,2018-05-27,Submitted,Perez Ltd,>100K,Administrator,Contract,Jayburgh,Night,41.93,2021-07-26,2026-10-19,2024-01-17
APP_002268,FAM_002749,CH_005813,Gonzalez-Richards,65165.56,Full-Time,2024-03-08,Reviewed,Christian-Santos,>100K,Herbalist,Employed,New Robin,Night,59.07,2022-08-16,2026-03-14,2017-11-18
APP_002269,FAM_000822,CH_008402,Vasquez-Garcia,54711.38,Part-Time,2021-07-31,Reviewed,Warren PLC,<25K,Industrial buyer,Contract,South Jennifer,Night,56.4,2023-10-13,2025-12-16,2016-06-13
APP_002270,FAM_001653,CH_003021,Espinoza-Hall,74523.89,Part-Time,2017-10-16,Approved,Young Inc,>100K,"Engineer, production",Unemployed,Dianaside,Flexible,16.86,2025-10-11,2026-07-31,2022-02-26
APP_002271,FAM_000592,CH_005524,Fitzgerald LLC,41008.28,Full-Time,2023-07-08,Approved,Thompson-Mason,25K-50K,"Programme researcher, broadcasting/film/video",Contract,Kelleychester,Rotational,30.81,2020-05-15,2026-09-02,2025-02-21
APP_002272,FAM_001592,CH_003846,Macias-Horton,116395.04,Full-Time,2019-02-02,Rejected,Thomas-Kane,<25K,Community education officer,Part-Time,Diazberg,Rotational,53.98,2025-09-13,2026-07-14,2018-11-11
APP_002273,FAM_001963,CH_009245,Ramirez and Sons,74106.69,Part-Time,2020-01-26,Reviewed,Sawyer PLC,50K-75K,Air traffic controller,Contract,West Richardtown,Day,10.74,2023-06-23,2026-08-26,2021-10-15
APP_002274,FAM_001102,CH_004378,Dunlap Inc,79585.15,Seasonal,2022-12-24,Rejected,Reyes-Hanson,>100K,Recycling officer,Employed,Joycemouth,Flexible,49.11,2017-06-27,2026-01-12,2018-04-03
APP_002275,FAM_002617,CH_007721,"Snyder, Martin and Gibson",88022.54,Part-Time,2024-03-19,Reviewed,"Miller, Evans and Hardy",50K-75K,Environmental education officer,Part-Time,Myersmouth,Day,38.68,2024-06-09,2026-02-09,2025-04-13
APP_002276,FAM_001484,CH_008314,Smith and Sons,138001.4,Seasonal,2023-10-31,Reviewed,"Dennis, Brown and Flynn",50K-75K,Medical laboratory scientific officer,Employed,North Megan,Night,32.68,2024-11-18,2026-04-07,2024-12-03
APP_002277,FAM_001495,CH_009137,Woods-Deleon,121705.07,Contract,2017-04-06,Rejected,Bell and Sons,>100K,"Teacher, primary school",Employed,North Daniel,Night,38.54,2019-06-08,2026-08-01,2025-08-13
APP_002278,FAM_002812,CH_001768,Green LLC,117796.05,Full-Time,2023-03-24,Approved,Roberts-Johnson,<25K,"Engineer, mining",Unemployed,Jenniferview,Day,52.19,2023-10-19,2026-04-17,2021-03-23
APP_002279,FAM_000802,CH_009140,Kelly-Clark,133659.26,Part-Time,2019-12-03,Rejected,Bryant Group,25K-50K,Counselling psychologist,Unemployed,Williamsburgh,Flexible,23.2,2024-07-24,2026-05-25,2025-06-18
APP_002280,FAM_001591,CH_004210,"Stokes, Woods and Hayes",119365.05,Contract,2024-08-09,Approved,Calderon Ltd,>100K,"Teacher, special educational needs",Part-Time,Lake Kayla,Day,40.12,2018-08-04,2026-03-07,2023-12-10
APP_002281,FAM_001020,CH_007436,Barnett-Mcpherson,24505.22,Part-Time,2017-07-31,Rejected,Mcgee LLC,50K-75K,Barista,Unemployed,Clarkmouth,Rotational,23.64,2016-04-13,2026-06-26,2024-09-14
APP_002282,FAM_002839,CH_009081,Garza-Wagner,28400.43,Seasonal,2022-07-08,Submitted,Brown Inc,<25K,"Research officer, political party",Contract,Port Robert,Day,26.96,2018-08-13,2026-10-13,2019-12-14
APP_002283,FAM_000481,CH_005018,"Anderson, Phillips and Morgan",65500.43,Contract,2020-06-13,Reviewed,Bishop Ltd,>100K,Special educational needs teacher,Part-Time,New Kaylaburgh,Flexible,29.23,2017-01-22,2026-07-10,2024-09-24
APP_002284,FAM_002068,CH_009681,"Velasquez, Miller and Golden",32717.08,Full-Time,2016-10-24,Submitted,"Mason, Williams and Richardson",25K-50K,Adult nurse,Contract,Angelahaven,Flexible,45.39,2020-02-12,2026-08-30,2021-10-23
APP_002285,FAM_000579,CH_009478,Johnson-Orozco,27686.89,Part-Time,2020-03-25,Submitted,"Chambers, Harvey and Baldwin",<25K,Air traffic controller,Employed,Port Spencermouth,Rotational,19.68,2016-07-15,2026-01-30,2023-05-24
APP_002286,FAM_002759,CH_003977,"Mccarthy, Griffin and Hernandez",59967.53,Seasonal,2025-08-02,Reviewed,"Thompson, Estrada and Freeman",<25K,Microbiologist,Contract,Aaronville,Day,53.84,2018-10-16,2026-07-12,2024-01-08
APP_002287,FAM_001078,CH_006235,Holmes-Ramirez,59898.45,Seasonal,2019-01-13,Reviewed,Young Group,>100K,Equality and diversity officer,Unemployed,Lake Angela,Day,53.05,2022-07-14,2026-07-26,2023-05-28
APP_002288,FAM_000551,CH_009149,Black Group,31461.02,Full-Time,2022-09-24,Submitted,Wagner Inc,50K-75K,Forensic psychologist,Employed,East Alexander,Night,55.46,2021-08-01,2026-02-15,2018-07-27
APP_002289,FAM_001409,CH_008324,Grant Inc,109838.03,Seasonal,2019-09-22,Approved,Alexander-Reyes,>100K,Quality manager,Unemployed,Smithland,Flexible,21.24,2019-05-22,2026-11-03,2016-01-24
APP_002290,FAM_002174,CH_003454,Williams Ltd,65533.77,Seasonal,2024-11-01,Approved,"Brooks, Calhoun and Medina",25K-50K,Prison officer,Employed,South Angela,Day,56.07,2020-09-19,2026-10-26,2019-04-24
APP_002291,FAM_002693,CH_007425,Simmons LLC,130305.52,Seasonal,2021-05-19,Rejected,Mitchell-Key,50K-75K,Animal nutritionist,Part-Time,Port Pamelafurt,Flexible,23.6,2025-07-14,2026-08-12,2016-12-20
APP_002292,FAM_000201,CH_007031,Davis-Williams,92364.13,Part-Time,2017-03-16,Rejected,"Roberts, Walker and Levine",50K-75K,"Engineer, electrical",Employed,Bennettville,Flexible,57.6,2025-08-13,2026-09-15,2016-06-03
APP_002293,FAM_001492,CH_002680,Lynch-Diaz,18372.4,Part-Time,2022-12-14,Approved,"Edwards, Schwartz and Long",>100K,"Secretary, company",Employed,Alexanderfort,Night,52.76,2024-08-14,2026-07-15,2016-04-30
APP_002294,FAM_001352,CH_006993,"Wheeler, Dean and Smith",101070.48,Contract,2023-12-09,Submitted,Norman-Ramirez,25K-50K,"Surveyor, planning and development",Part-Time,Loriburgh,Flexible,46.4,2017-07-17,2025-11-20,2016-10-31
APP_002295,FAM_000598,CH_006109,"Bell, Chavez and Russell",66995.54,Seasonal,2017-08-10,Submitted,Martin LLC,25K-50K,Legal secretary,Contract,Jacobmouth,Night,26.55,2019-04-29,2026-06-28,2017-10-24
APP_002296,FAM_001752,CH_001014,Boyd-Grant,43717.35,Full-Time,2019-06-10,Reviewed,"Caldwell, Williams and Marshall",<25K,"Engineer, site",Part-Time,West Brandon,Flexible,13.49,2016-11-01,2026-06-06,2025-06-05
APP_002297,FAM_002988,CH_008170,Baker-Moore,24113.49,Part-Time,2025-11-01,Submitted,Flores-Hendricks,>100K,Therapeutic radiographer,Unemployed,Port Michele,Day,55.69,2024-07-26,2025-12-09,2019-11-26
APP_002298,FAM_000304,CH_006674,Hunt-Davenport,72057.31,Part-Time,2017-10-05,Reviewed,Reynolds Ltd,>100K,Product/process development scientist,Contract,Lake Johnmouth,Flexible,31.29,2024-02-10,2026-05-20,2019-03-26
APP_002299,FAM_000363,CH_004292,"Reynolds, Heath and Valenzuela",137961.07,Contract,2025-03-18,Reviewed,Tapia PLC,50K-75K,Licensed conveyancer,Part-Time,Ronaldshire,Flexible,51.73,2016-08-26,2026-06-13,2024-06-04
APP_002300,FAM_001031,CH_003537,"Koch, Burns and Olson",49458.64,Full-Time,2022-12-02,Approved,"Butler, Chapman and Taylor",<25K,Investment analyst,Contract,East Williamview,Flexible,36.92,2019-01-06,2026-08-14,2017-08-01
APP_002301,FAM_000830,CH_009594,Novak Inc,105555.19,Full-Time,2019-12-14,Approved,"Graham, Perez and Brown",>100K,Magazine journalist,Contract,Mendezport,Rotational,43.17,2021-10-30,2026-10-26,2020-04-21
APP_002302,FAM_000901,CH_008069,Price LLC,96324.73,Contract,2023-05-29,Approved,Taylor-Ruiz,>100K,Special educational needs teacher,Part-Time,Gibsonberg,Rotational,48.73,2018-09-11,2026-06-20,2016-11-15
APP_002303,FAM_002464,CH_002537,Woods-Nelson,146199.1,Full-Time,2020-12-19,Submitted,"Morrison, Mcdonald and Nunez",<25K,Clothing/textile technologist,Part-Time,Josephland,Night,59.82,2020-05-22,2026-09-06,2022-12-13
APP_002304,FAM_001925,CH_003579,Mitchell-Robinson,102683.68,Full-Time,2018-10-18,Rejected,Salinas and Sons,25K-50K,Astronomer,Part-Time,Smithborough,Night,16.73,2018-10-18,2026-09-18,2024-02-15
APP_002305,FAM_000688,CH_009679,"Lewis, Stafford and Daniel",13869.53,Full-Time,2017-08-25,Approved,Delacruz-Diaz,50K-75K,Jewellery designer,Unemployed,East Jeanton,Flexible,39.69,2017-09-04,2026-08-07,2017-02-09
APP_002306,FAM_001303,CH_000998,Wong and Sons,43686.73,Seasonal,2016-02-04,Reviewed,Leonard-Conway,25K-50K,Fast food restaurant manager,Unemployed,Lake Ashleyborough,Rotational,53.22,2022-12-27,2026-10-15,2017-02-07
APP_002307,FAM_001529,CH_002624,Castillo-Cline,123447.21,Part-Time,2024-02-01,Approved,"Lawrence, Adkins and Guzman",50K-75K,Product manager,Employed,Jessicahaven,Flexible,58.44,2023-07-02,2025-12-24,2021-11-05
APP_002308,FAM_000683,CH_007842,Gonzalez-Miller,17865.62,Full-Time,2025-08-28,Rejected,Jones-Gonzalez,<25K,Microbiologist,Contract,Charlesberg,Day,36.23,2018-03-29,2026-07-05,2019-10-12
APP_002309,FAM_002699,CH_000126,Adams-Campos,28524.84,Seasonal,2023-12-04,Rejected,Johnson and Sons,25K-50K,Medical secretary,Employed,Lake Andrea,Rotational,24.9,2018-04-25,2026-05-03,2025-07-11
APP_002310,FAM_002501,CH_009575,Little Ltd,113588.38,Full-Time,2022-02-02,Reviewed,"Hart, Church and Jones",25K-50K,"Nurse, learning disability",Unemployed,Tamifurt,Flexible,30.9,2023-02-22,2026-07-06,2017-09-02
APP_002311,FAM_000142,CH_004097,Terrell-Duncan,23225.19,Part-Time,2022-10-10,Rejected,Fisher-Gardner,>100K,Games developer,Employed,Christophershire,Night,15.4,2023-01-09,2025-12-12,2023-09-30
APP_002312,FAM_001653,CH_008568,Stokes Group,87453.48,Part-Time,2019-06-02,Submitted,Little-Gross,25K-50K,Hotel manager,Unemployed,Michaelview,Day,57.7,2025-08-11,2026-10-15,2022-01-09
APP_002313,FAM_000094,CH_006119,Becker Group,29958.71,Part-Time,2020-10-25,Submitted,"Fuentes, Neal and Ward",25K-50K,Armed forces technical officer,Unemployed,Karenshire,Night,43.41,2018-05-04,2026-09-05,2025-01-17
APP_002314,FAM_001595,CH_004910,Copeland-Sanchez,43248.12,Part-Time,2022-02-05,Reviewed,Fernandez and Sons,<25K,"Psychologist, educational",Employed,North Edward,Flexible,34.15,2023-09-01,2026-05-18,2017-01-20
APP_002315,FAM_002548,CH_005860,Bailey-Hernandez,136154.85,Seasonal,2023-02-19,Approved,"Mason, Wilson and Thompson",50K-75K,Exercise physiologist,Part-Time,East Meghan,Flexible,49.64,2022-02-06,2026-01-29,2023-03-22
APP_002316,FAM_001951,CH_004297,"Blevins, Brown and Evans",140646.42,Contract,2023-11-14,Reviewed,Foster and Sons,25K-50K,International aid/development worker,Contract,South Charlesstad,Flexible,34.72,2024-05-22,2026-09-22,2019-10-08
APP_002317,FAM_002755,CH_001777,Little Group,58627.75,Part-Time,2016-12-01,Rejected,Meza Ltd,25K-50K,Maintenance engineer,Unemployed,Craigchester,Rotational,11.44,2020-08-28,2026-09-21,2020-10-01
APP_002318,FAM_002654,CH_004317,Campbell-Hart,93227.93,Part-Time,2022-08-14,Reviewed,Barton-Francis,>100K,Theatre director,Employed,South Joshuaport,Night,59.66,2023-11-08,2026-05-20,2023-05-01
APP_002319,FAM_002833,CH_001770,Davis PLC,122370.13,Part-Time,2016-04-15,Submitted,"Barnes, Stevens and Cook",25K-50K,Water quality scientist,Unemployed,Bonnieburgh,Flexible,20.86,2021-05-15,2026-08-08,2019-03-01
APP_002320,FAM_000555,CH_001665,"Lewis, Lee and Schneider",133664.84,Part-Time,2016-12-11,Rejected,Martinez-Collins,>100K,Midwife,Unemployed,Port Anaton,Flexible,42.29,2017-07-23,2026-07-30,2023-08-28
APP_002321,FAM_001337,CH_006583,Evans Group,77971.51,Full-Time,2024-12-28,Submitted,"Haney, Faulkner and Jones",25K-50K,Dietitian,Employed,North Teresaborough,Night,25.46,2017-11-02,2025-12-15,2025-02-27
APP_002322,FAM_002187,CH_008295,Adkins-Valdez,96510.83,Seasonal,2022-05-20,Approved,"Marshall, Berry and Palmer",>100K,Insurance broker,Part-Time,Troystad,Rotational,31.48,2017-10-16,2026-06-19,2021-04-29
APP_002323,FAM_000607,CH_009727,"Garcia, Martinez and Glass",77137.22,Full-Time,2021-03-16,Submitted,Goodman PLC,>100K,Corporate treasurer,Contract,Sparksfort,Flexible,18.05,2023-08-04,2026-01-05,2025-01-29
APP_002324,FAM_001901,CH_007998,"Watkins, Sanders and Gomez",108424.79,Full-Time,2019-08-23,Approved,Nicholson-Norman,25K-50K,Press sub,Employed,North Sarahport,Night,33.71,2023-07-04,2026-07-07,2025-03-20
APP_002325,FAM_000933,CH_007056,Lewis and Sons,69838.83,Contract,2022-03-02,Submitted,"Phillips, Mendez and Estrada",>100K,"Production assistant, radio",Employed,Lake Charles,Rotational,40.5,2025-04-19,2026-08-31,2024-03-05
APP_002326,FAM_001043,CH_008632,"Stewart, Villa and Stewart",81434.88,Part-Time,2023-10-09,Submitted,"Trujillo, Braun and Peters",50K-75K,"Development worker, community",Contract,New Maureen,Day,48.24,2019-11-14,2026-02-04,2022-11-17
APP_002327,FAM_000125,CH_003438,Nixon and Sons,118985.1,Full-Time,2018-05-25,Reviewed,Martinez-Reynolds,50K-75K,Theatre manager,Part-Time,Smithburgh,Rotational,28.09,2016-10-01,2026-03-04,2023-09-28
APP_002328,FAM_000191,CH_000735,Sanchez PLC,128023.59,Contract,2017-12-01,Approved,Haney Inc,25K-50K,Market researcher,Employed,Andersonland,Flexible,19.09,2025-01-23,2025-11-23,2022-08-15
APP_002329,FAM_002528,CH_004120,Ingram and Sons,62566.77,Seasonal,2021-05-05,Submitted,Young-Wilson,50K-75K,Games developer,Employed,South Julieland,Night,33.97,2017-08-02,2026-02-14,2024-05-08
APP_002330,FAM_001506,CH_000041,"Mccoy, Roberts and Thomas",12981.1,Seasonal,2023-01-04,Reviewed,Glass-Gray,>100K,Clinical embryologist,Unemployed,Petersonville,Rotational,24.1,2024-01-08,2025-11-18,2019-11-04
APP_002331,FAM_001436,CH_004305,"Myers, Marshall and Whitaker",134829.38,Seasonal,2017-01-05,Approved,Jackson-Hall,25K-50K,Health service manager,Part-Time,Snydermouth,Flexible,10.74,2018-01-16,2026-10-25,2019-03-17
APP_002332,FAM_000289,CH_005774,"Miller, Villanueva and Hancock",66782.1,Part-Time,2024-08-03,Submitted,Lewis and Sons,25K-50K,Gaffer,Part-Time,Millermouth,Rotational,52.81,2025-06-09,2026-05-08,2024-05-07
APP_002333,FAM_001515,CH_005663,"Hall, Lara and Carson",125910.5,Full-Time,2025-09-07,Approved,"Mathis, Kelly and Copeland",<25K,"Teacher, primary school",Part-Time,Johnbury,Flexible,58.24,2020-05-01,2026-04-13,2025-02-28
APP_002334,FAM_000236,CH_009064,"Hamilton, Gonzales and York",10114.52,Seasonal,2017-07-13,Rejected,Giles-Joseph,50K-75K,"Conservator, museum/gallery",Contract,East Tamarachester,Night,40.93,2022-03-20,2026-03-16,2017-08-04
APP_002335,FAM_002440,CH_003333,Gomez-Jefferson,19334.22,Part-Time,2024-01-31,Submitted,"Nicholson, Turner and Davis",50K-75K,Quarry manager,Part-Time,North Johnstad,Rotational,39.31,2020-05-31,2026-01-24,2020-08-21
APP_002336,FAM_000411,CH_001921,"Lewis, Harrell and Johnson",47220.4,Full-Time,2024-10-23,Submitted,"Sanchez, Wolf and King",25K-50K,Hospital pharmacist,Contract,Port Tamaramouth,Flexible,26.82,2024-05-07,2026-03-16,2022-02-06
APP_002337,FAM_000895,CH_009251,Barton LLC,118139.84,Full-Time,2023-03-15,Submitted,Richards Inc,25K-50K,"Engineer, water",Employed,Parkerfurt,Rotational,22.75,2020-07-02,2025-12-18,2019-08-05
APP_002338,FAM_000435,CH_002117,Smith-Norman,63680.87,Part-Time,2025-01-10,Reviewed,Brown PLC,25K-50K,Warden/ranger,Part-Time,Reneeshire,Day,10.26,2020-11-07,2026-10-20,2016-11-15
APP_002339,FAM_002222,CH_009327,Ortiz and Sons,74485.06,Contract,2023-07-06,Rejected,Estrada-Stanley,50K-75K,Fashion designer,Part-Time,Port Candicemouth,Day,15.7,2016-03-01,2026-02-05,2019-01-13
APP_002340,FAM_000525,CH_002293,Martinez-Burns,93243.93,Seasonal,2019-06-19,Submitted,Hardy LLC,<25K,Chiropractor,Unemployed,Nixonhaven,Flexible,28.69,2018-09-09,2026-07-09,2017-01-07
APP_002341,FAM_000053,CH_007425,"Scott, Taylor and Porter",91420.66,Part-Time,2020-06-05,Submitted,"White, Coleman and Butler",>100K,"Engineer, control and instrumentation",Unemployed,Lake Juliefurt,Night,34.58,2020-10-13,2026-07-12,2018-05-22
APP_002342,FAM_002146,CH_003480,"Wilson, Rice and Coffey",115258.5,Seasonal,2016-03-29,Reviewed,Ward Inc,50K-75K,Herbalist,Contract,Murphyview,Night,16.01,2018-11-18,2026-06-03,2016-02-29
APP_002343,FAM_000317,CH_000500,Smith Ltd,62552.87,Contract,2020-10-29,Rejected,Curry and Sons,<25K,Oncologist,Employed,East Nicholasburgh,Flexible,42.47,2021-11-12,2025-12-21,2021-10-24
