Integration_ID,Financial_ID,Program_ID,Provider_ID,Funding_ID,Region_ID,Transaction_Date_ID,Budget_Amount,Expenditure_Amount,Utilization_Percent,Grant_Amount,Donations_Received,Fund_Balance,Compliance_Score,Reimbursement_Claims,Claim_Status,Payment_Date,Audit_Flag,Reporting_Period,Financial_Manager,Data_Load_Timestamp,Created_DT,Updated_DT
FIN_005540,FID005540,PGM00187,PROV2819,FUND_5540,REG59,2024-05-03,4615893.2,2849601.8,61.73,1016370.88,220199.37,1766291.4,94.61,58,Rejected,2025-10-05,Y,2024-05,Alvin Mosley,2025-11-19 15:54:46.130668,2024-05-03,2025-03-19
FIN_005541,FID005541,PGM00308,PROV3265,FUND_5541,REG47,2025-01-09,1420132.83,1086310.21,76.49,373391.88,49753.07,333822.62,77.9,106,Rejected,2025-10-12,Y,2025-01,Charles Neal,2025-11-19 15:54:46.130668,2025-01-09,2025-10-21
FIN_005542,FID005542,PGM00148,PROV4935,FUND_5542,REG26,2024-02-07,70910.69,61754.14,87.09,27946.98,6334.64,9156.55,82.98,7,Approved,2024-07-12,N,2024-02,Valerie Bennett,2025-11-19 15:54:46.130668,2024-02-07,2024-04-13
FIN_005543,FID005543,PGM00491,PROV6558,FUND_5543,REG15,2025-08-23,2595450.7,1798534.36,69.3,1886140.18,66437.74,796916.34,72.75,106,Approved,2025-11-18,Y,2025-08,Melissa Garza,2025-11-19 15:54:46.130668,2025-08-23,2026-06-11
FIN_005544,FID005544,PGM00158,PROV9963,FUND_5544,REG84,2023-11-24,4501705.69,2972522.98,66.03,1555529.9,444744.52,1529182.71,77.69,164,Rejected,2024-02-24,N,2023-11,David Ali,2025-11-19 15:54:46.130668,2023-11-24,2023-12-20
FIN_005545,FID005545,PGM00213,PROV6936,FUND_5545,REG56,2024-06-01,434608.5,250978.47,57.75,278587.55,41172.78,183630.03,89.82,21,Rejected,2024-07-28,Y,2024-06,Timothy Brown,2025-11-19 15:54:46.130668,2024-06-01,2025-03-29
FIN_005546,FID005546,PGM00315,PROV7662,FUND_5546,REG38,2024-08-27,2221956.94,1489937.83,67.06,929043.41,81743.13,732019.11,81.34,170,Rejected,2025-11-04,Y,2024-08,Kevin Nelson,2025-11-19 15:54:46.130668,2024-08-27,2025-02-15
FIN_005547,FID005547,PGM00364,PROV3265,FUND_5547,REG11,2024-06-24,807285.55,717496.17,88.88,82851.7,64259.5,89789.38,72.98,86,Rejected,2024-10-17,Y,2024-06,Martha Bell,2025-11-19 15:54:46.130668,2024-06-24,2025-05-13
FIN_005548,FID005548,PGM00377,PROV4757,FUND_5548,REG37,2025-03-03,2973191.29,1811848.31,60.94,1372683.99,100186.36,1161342.98,95.65,55,Rejected,2025-04-12,Y,2025-03,Mary Nelson,2025-11-19 15:54:46.130668,2025-03-03,2025-05-28
FIN_005549,FID005549,PGM00151,PROV6684,FUND_5549,REG99,2025-07-05,1338322.4,917992.35,68.59,142395.33,90692.81,420330.05,72.07,142,Pending,2025-08-05,N,2025-07,Carla Elliott,2025-11-19 15:54:46.130668,2025-07-05,2025-07-23
FIN_005550,FID005550,PGM00371,PROV6472,FUND_5550,REG25,2025-07-05,749245.63,617464.77,82.41,142586.04,70577.22,131780.86,85.13,150,Pending,2025-11-07,N,2025-07,Eric Davis,2025-11-19 15:54:46.130668,2025-07-05,2026-06-01
FIN_005551,FID005551,PGM00233,PROV2613,FUND_5551,REG57,2025-04-24,605062.66,509140.18,84.15,99315.33,27588.03,95922.48,92.85,187,Rejected,2025-07-05,N,2025-04,John Young Jr.,2025-11-19 15:54:46.130668,2025-04-24,2025-05-29
FIN_005552,FID005552,PGM00387,PROV5680,FUND_5552,REG73,2025-04-17,389907.12,387395.99,99.36,102341.94,8029.54,2511.13,95.36,155,Rejected,2025-07-17,N,2025-04,Timothy Long,2025-11-19 15:54:46.130668,2025-04-17,2026-01-17
FIN_005553,FID005553,PGM00310,PROV6198,FUND_5553,REG28,2024-09-24,4922831.69,4593771.54,93.32,3669495.9,148133.0,329060.15,97.95,174,Rejected,2025-02-25,Y,2024-09,Brandon Rivas,2025-11-19 15:54:46.130668,2024-09-24,2024-11-13
FIN_005554,FID005554,PGM00408,PROV8703,FUND_5554,REG16,2025-10-31,1507734.87,1071719.01,71.08,861783.61,131027.12,436015.86,81.13,141,Rejected,2025-11-13,Y,2025-10,Marie Rodgers,2025-11-19 15:54:46.130668,2025-10-31,2026-05-03
FIN_005555,FID005555,PGM00098,PROV1233,FUND_5555,REG88,2025-06-15,3570289.79,3410683.09,95.53,675853.52,339908.55,159606.7,88.18,85,Rejected,2025-06-24,N,2025-06,Sandra Jensen,2025-11-19 15:54:46.130668,2025-06-15,2026-03-08
FIN_005556,FID005556,PGM00077,PROV4025,FUND_5556,REG95,2025-10-26,3233965.55,2402182.91,74.28,1442980.2,180588.98,831782.64,81.52,148,Approved,2025-11-16,Y,2025-10,Xavier Luna,2025-11-19 15:54:46.130668,2025-10-26,2025-12-09
FIN_005557,FID005557,PGM00026,PROV4335,FUND_5557,REG85,2025-06-10,1987554.14,1715185.8,86.3,1554135.99,69815.55,272368.34,95.03,170,Pending,2025-07-29,N,2025-06,Thomas Crosby MD,2025-11-19 15:54:46.130668,2025-06-10,2025-10-19
FIN_005558,FID005558,PGM00395,PROV1759,FUND_5558,REG23,2025-06-05,1330572.69,967790.5,72.73,178289.47,92145.34,362782.19,83.69,51,Pending,2025-10-14,N,2025-06,Jessica Welch,2025-11-19 15:54:46.130668,2025-06-05,2025-12-13
FIN_005559,FID005559,PGM00372,PROV5054,FUND_5559,REG65,2025-05-09,3740621.75,2226703.04,59.53,873113.27,350402.89,1513918.71,81.1,54,Rejected,2025-08-11,N,2025-05,Susan Powell,2025-11-19 15:54:46.130668,2025-05-09,2025-09-07
FIN_005560,FID005560,PGM00418,PROV1060,FUND_5560,REG22,2025-02-03,1682357.1,1580126.55,93.92,681355.05,139492.28,102230.55,89.04,194,Approved,2025-02-15,N,2025-02,Emily Phillips,2025-11-19 15:54:46.130668,2025-02-03,2025-11-24
FIN_005561,FID005561,PGM00245,PROV1907,FUND_5561,REG66,2024-06-07,1322766.24,917440.98,69.36,509355.93,94960.35,405325.26,71.32,137,Rejected,2025-10-10,N,2024-06,Marie Reid,2025-11-19 15:54:46.130668,2024-06-07,2025-03-26
FIN_005562,FID005562,PGM00326,PROV6542,FUND_5562,REG27,2024-04-13,1800411.47,1105936.02,61.43,625261.07,91493.05,694475.45,82.55,182,Approved,2024-12-31,N,2024-04,Amber Williams,2025-11-19 15:54:46.130668,2024-04-13,2024-08-23
FIN_005563,FID005563,PGM00123,PROV5262,FUND_5563,REG17,2024-03-24,3907557.28,2299084.04,58.84,1884857.34,341190.49,1608473.24,95.38,56,Approved,2025-02-01,Y,2024-03,Barbara Bauer,2025-11-19 15:54:46.130668,2024-03-24,2024-04-12
FIN_005564,FID005564,PGM00283,PROV9003,FUND_5564,REG66,2024-06-28,3686395.52,1903746.5,51.64,605146.06,308715.95,1782649.02,76.23,168,Rejected,2024-11-25,Y,2024-06,Maria Parker,2025-11-19 15:54:46.130668,2024-06-28,2024-11-30
FIN_005565,FID005565,PGM00300,PROV8445,FUND_5565,REG16,2025-09-09,250147.84,225705.41,90.23,66304.2,22942.41,24442.43,82.68,91,Approved,2025-09-16,Y,2025-09,Mark Frank,2025-11-19 15:54:46.130668,2025-09-09,2025-12-15
FIN_005566,FID005566,PGM00234,PROV1799,FUND_5566,REG23,2025-10-25,3042827.94,2123067.46,69.77,1715684.55,123648.95,919760.48,82.8,170,Approved,2025-11-06,N,2025-10,Eric Webb,2025-11-19 15:54:46.130668,2025-10-25,2026-09-04
FIN_005567,FID005567,PGM00345,PROV7749,FUND_5567,REG18,2025-11-02,308399.59,277668.39,90.04,210924.73,21089.86,30731.2,79.93,97,Rejected,2025-11-15,N,2025-11,Nicholas Moss,2025-11-19 15:54:46.130668,2025-11-02,2026-02-06
FIN_005568,FID005568,PGM00395,PROV5293,FUND_5568,REG59,2025-02-23,492103.72,337176.48,68.52,190655.13,17032.13,154927.24,79.12,84,Approved,2025-10-17,N,2025-02,Deborah Roach,2025-11-19 15:54:46.130668,2025-02-23,2025-07-21
FIN_005569,FID005569,PGM00359,PROV1773,FUND_5569,REG67,2024-07-01,3205207.21,2317495.63,72.3,2134095.96,285319.54,887711.58,82.87,168,Approved,2025-03-10,N,2024-07,Debbie Erickson,2025-11-19 15:54:46.130668,2024-07-01,2024-07-17
FIN_005570,FID005570,PGM00117,PROV7214,FUND_5570,REG33,2024-01-15,2885193.43,1743572.64,60.43,1789152.5,168282.27,1141620.79,96.93,153,Pending,2024-08-14,Y,2024-01,Rachel Contreras,2025-11-19 15:54:46.130668,2024-01-15,2024-03-06
FIN_005571,FID005571,PGM00313,PROV8123,FUND_5571,REG44,2024-06-19,1473166.65,1142229.36,77.54,204571.31,37944.01,330937.29,76.6,27,Pending,2024-07-10,N,2024-06,Mason Gutierrez DDS,2025-11-19 15:54:46.130668,2024-06-19,2025-03-13
FIN_005572,FID005572,PGM00135,PROV5725,FUND_5572,REG14,2024-09-25,3591998.57,3452723.82,96.12,1808267.56,122123.18,139274.75,85.15,33,Rejected,2025-07-16,N,2024-09,Jeffrey Moss,2025-11-19 15:54:46.130668,2024-09-25,2025-05-01
FIN_005573,FID005573,PGM00130,PROV8690,FUND_5573,REG45,2024-11-16,3873156.59,2199596.24,56.79,2852626.9,221639.68,1673560.35,91.89,45,Pending,2025-06-04,N,2024-11,Brandon Taylor,2025-11-19 15:54:46.130668,2024-11-16,2025-07-11
FIN_005574,FID005574,PGM00101,PROV8139,FUND_5574,REG13,2023-12-11,1751841.71,1188930.73,67.87,327328.3,78914.34,562910.98,91.98,180,Approved,2025-07-24,Y,2023-12,Benjamin Evans,2025-11-19 15:54:46.130668,2023-12-11,2024-10-23
FIN_005575,FID005575,PGM00004,PROV3650,FUND_5575,REG47,2024-01-19,4320105.21,2253787.15,52.17,1063011.44,180743.48,2066318.06,93.79,72,Pending,2024-07-19,N,2024-01,Antonio Daugherty,2025-11-19 15:54:46.130668,2024-01-19,2024-04-15
FIN_005576,FID005576,PGM00192,PROV3014,FUND_5576,REG54,2024-03-30,4099734.57,2646742.9,64.56,1398230.62,107051.74,1452991.67,89.52,123,Approved,2025-03-20,N,2024-03,Timothy Mcknight,2025-11-19 15:54:46.130668,2024-03-30,2024-12-08
FIN_005577,FID005577,PGM00271,PROV8980,FUND_5577,REG94,2024-12-30,1381900.75,821164.05,59.42,338706.44,44589.22,560736.7,78.86,171,Pending,2025-05-20,N,2024-12,Amber Manning,2025-11-19 15:54:46.130668,2024-12-30,2025-01-15
FIN_005578,FID005578,PGM00356,PROV5900,FUND_5578,REG77,2025-09-01,4443882.32,3032921.12,68.25,2706444.64,426414.63,1410961.2,76.45,102,Pending,2025-11-11,Y,2025-09,Susan Tate,2025-11-19 15:54:46.130668,2025-09-01,2026-05-09
FIN_005579,FID005579,PGM00352,PROV5276,FUND_5579,REG56,2025-07-07,439160.0,436013.74,99.28,253412.61,25878.3,3146.26,81.27,10,Pending,2025-08-17,Y,2025-07,Paula Ward,2025-11-19 15:54:46.130668,2025-07-07,2025-09-26
FIN_005580,FID005580,PGM00220,PROV1449,FUND_5580,REG13,2024-03-20,763740.97,520025.9,68.09,527329.15,49017.46,243715.07,90.09,158,Approved,2024-07-18,N,2024-03,Charles Moody,2025-11-19 15:54:46.130668,2024-03-20,2024-05-22
FIN_005581,FID005581,PGM00117,PROV5258,FUND_5581,REG84,2024-09-25,2260658.44,1680754.01,74.35,233571.44,75952.79,579904.43,80.07,91,Approved,2025-10-01,N,2024-09,Amy Gutierrez,2025-11-19 15:54:46.130668,2024-09-25,2024-12-27
FIN_005582,FID005582,PGM00457,PROV7022,FUND_5582,REG10,2025-03-04,4038994.87,3410746.48,84.45,1731304.99,81089.75,628248.39,86.07,54,Approved,2025-05-17,Y,2025-03,Mary Carr,2025-11-19 15:54:46.130668,2025-03-04,2025-12-21
FIN_005583,FID005583,PGM00225,PROV2264,FUND_5583,REG62,2024-04-14,1469219.57,774910.54,52.74,843708.21,89682.73,694309.03,80.2,66,Approved,2025-08-31,Y,2024-04,Teresa Bailey,2025-11-19 15:54:46.130668,2024-04-14,2024-11-06
FIN_005584,FID005584,PGM00367,PROV4992,FUND_5584,REG86,2025-01-30,2272312.46,1838185.64,80.89,445368.54,119413.15,434126.82,91.97,36,Pending,2025-10-06,N,2025-01,Sandra Gould,2025-11-19 15:54:46.130668,2025-01-30,2025-02-24
FIN_005585,FID005585,PGM00350,PROV3856,FUND_5585,REG85,2024-07-07,3824264.91,3411795.56,89.21,1325687.49,266382.76,412469.35,93.79,46,Approved,2025-09-29,Y,2024-07,Adam Garrison,2025-11-19 15:54:46.130668,2024-07-07,2025-05-02
FIN_005586,FID005586,PGM00108,PROV7410,FUND_5586,REG56,2024-12-18,571036.07,322890.7,56.54,262126.41,54853.09,248145.37,88.16,127,Approved,2025-11-17,N,2024-12,Dan Mccann,2025-11-19 15:54:46.130668,2024-12-18,2024-12-20
FIN_005587,FID005587,PGM00040,PROV7735,FUND_5587,REG62,2023-12-10,3443338.11,3437705.66,99.84,2292893.85,306949.83,5632.45,86.73,75,Rejected,2025-01-05,Y,2023-12,Chelsea Jacobs,2025-11-19 15:54:46.130668,2023-12-10,2024-06-01
FIN_005588,FID005588,PGM00497,PROV8356,FUND_5588,REG40,2024-01-15,2663531.34,1378848.21,51.77,473223.81,190466.77,1284683.13,74.98,158,Pending,2025-03-17,N,2024-01,Caroline Cain,2025-11-19 15:54:46.130668,2024-01-15,2024-05-17
FIN_005589,FID005589,PGM00359,PROV2161,FUND_5589,REG33,2025-11-17,4769321.74,4681533.11,98.16,1091848.43,337435.38,87788.63,91.16,0,Rejected,2025-11-18,Y,2025-11,William Jimenez,2025-11-19 15:54:46.138679,2025-11-17,2025-12-21
FIN_005590,FID005590,PGM00225,PROV3963,FUND_5590,REG30,2025-09-19,2310401.26,1440112.07,62.33,472794.32,59232.29,870289.19,91.65,11,Rejected,2025-10-12,N,2025-09,Tracey Sandoval,2025-11-19 15:54:46.138679,2025-09-19,2025-11-21
FIN_005591,FID005591,PGM00083,PROV2662,FUND_5591,REG84,2024-10-28,4507964.63,2412287.69,53.51,2245551.6,73047.99,2095676.94,98.27,80,Approved,2025-04-11,Y,2024-10,Elizabeth Fitzpatrick,2025-11-19 15:54:46.138679,2024-10-28,2025-07-23
FIN_005592,FID005592,PGM00398,PROV7252,FUND_5592,REG49,2024-04-23,4224633.62,3529460.47,83.54,2996705.89,383713.99,695173.15,79.17,69,Approved,2025-07-23,Y,2024-04,Jessica Jones DDS,2025-11-19 15:54:46.138679,2024-04-23,2024-12-31
FIN_005593,FID005593,PGM00023,PROV2466,FUND_5593,REG31,2025-01-13,1185052.68,643159.25,54.27,929100.59,104271.4,541893.43,95.76,132,Pending,2025-02-23,Y,2025-01,Cheryl Baldwin,2025-11-19 15:54:46.138679,2025-01-13,2025-03-21
FIN_005594,FID005594,PGM00353,PROV8436,FUND_5594,REG21,2024-11-22,2444738.79,2435035.36,99.6,1178138.57,132757.94,9703.43,73.47,190,Pending,2025-02-08,N,2024-11,Lisa Clark,2025-11-19 15:54:46.138679,2024-11-22,2025-05-30
FIN_005595,FID005595,PGM00139,PROV6358,FUND_5595,REG56,2024-11-29,3095760.15,2757063.27,89.06,2447646.79,100855.49,338696.88,83.44,79,Approved,2025-04-04,Y,2024-11,Kyle Smith,2025-11-19 15:54:46.138679,2024-11-29,2025-10-13
FIN_005596,FID005596,PGM00265,PROV6240,FUND_5596,REG83,2025-09-08,1672143.27,1485820.01,88.86,911760.79,142848.95,186323.26,72.61,70,Rejected,2025-10-10,N,2025-09,Edwin Deleon,2025-11-19 15:54:46.138679,2025-09-08,2025-10-20
FIN_005597,FID005597,PGM00042,PROV9995,FUND_5597,REG91,2024-06-05,3868039.62,2770423.69,71.62,2468164.0,94424.74,1097615.93,77.19,38,Approved,2025-03-09,N,2024-06,Maria Black,2025-11-19 15:54:46.138679,2024-06-05,2024-08-10
FIN_005598,FID005598,PGM00102,PROV7585,FUND_5598,REG34,2024-07-04,4224122.99,3110655.77,73.64,1749624.87,276989.91,1113467.22,94.33,174,Pending,2025-05-27,N,2024-07,Ruben Curry,2025-11-19 15:54:46.138679,2024-07-04,2025-05-28
FIN_005599,FID005599,PGM00056,PROV9286,FUND_5599,REG27,2025-11-15,4148410.43,3892036.26,93.82,1581005.34,273002.83,256374.17,82.46,53,Pending,2025-11-16,N,2025-11,Laura Young,2025-11-19 15:54:46.138679,2025-11-15,2026-06-21
FIN_005600,FID005600,PGM00220,PROV9386,FUND_5600,REG85,2025-10-27,414448.63,315271.68,76.07,78638.06,11435.8,99176.95,97.62,18,Pending,2025-11-07,N,2025-10,Aaron Ross,2025-11-19 15:54:46.138679,2025-10-27,2026-06-13
FIN_005601,FID005601,PGM00158,PROV1156,FUND_5601,REG15,2024-08-04,812073.23,674364.11,83.04,221308.41,39727.94,137709.12,71.68,102,Rejected,2025-02-08,Y,2024-08,Roger Cannon,2025-11-19 15:54:46.140772,2024-08-04,2024-10-31
FIN_005602,FID005602,PGM00446,PROV8822,FUND_5602,REG85,2024-08-03,2227365.92,2144813.24,96.29,699040.23,23976.27,82552.68,98.29,185,Rejected,2024-11-06,N,2024-08,Lindsey Santiago,2025-11-19 15:54:46.140772,2024-08-03,2025-01-09
FIN_005603,FID005603,PGM00378,PROV2291,FUND_5603,REG25,2024-12-23,3814357.13,2921926.46,76.6,1421570.65,366223.56,892430.67,95.15,174,Pending,2025-03-05,N,2024-12,Joshua Richardson,2025-11-19 15:54:46.140772,2024-12-23,2025-10-11
FIN_005604,FID005604,PGM00121,PROV6565,FUND_5604,REG17,2024-05-29,4181945.52,3111069.02,74.39,2525552.04,71709.32,1070876.5,97.38,58,Pending,2025-06-20,N,2024-05,Laurie Matthews,2025-11-19 15:54:46.140772,2024-05-29,2024-09-03
FIN_005605,FID005605,PGM00371,PROV5084,FUND_5605,REG15,2025-07-28,3036043.61,2128209.28,70.1,558014.01,279245.01,907834.33,91.93,74,Pending,2025-09-18,N,2025-07,Lawrence Donaldson,2025-11-19 15:54:46.140772,2025-07-28,2025-08-27
FIN_005606,FID005606,PGM00490,PROV8646,FUND_5606,REG20,2024-01-03,1452406.64,1138249.73,78.37,151810.36,34819.88,314156.91,92.67,71,Rejected,2025-03-31,Y,2024-01,Gerald Morales,2025-11-19 15:54:46.140772,2024-01-03,2024-11-21
FIN_005607,FID005607,PGM00429,PROV4327,FUND_5607,REG58,2023-12-12,4051431.66,2655855.19,65.55,3136381.34,131847.32,1395576.47,74.01,166,Rejected,2024-06-22,Y,2023-12,Charles Flynn,2025-11-19 15:54:46.140772,2023-12-12,2024-11-09
FIN_005608,FID005608,PGM00154,PROV4911,FUND_5608,REG75,2023-12-01,1078106.69,570276.18,52.9,667970.64,107576.93,507830.51,93.71,116,Approved,2024-01-14,N,2023-12,Michaela Hamilton,2025-11-19 15:54:46.140772,2023-12-01,2024-06-21
FIN_005609,FID005609,PGM00182,PROV7250,FUND_5609,REG40,2024-03-31,2321546.56,1592747.66,68.61,1517077.76,181223.1,728798.9,79.8,69,Pending,2025-04-08,Y,2024-03,Patricia Cochran,2025-11-19 15:54:46.140772,2024-03-31,2024-08-21
FIN_005610,FID005610,PGM00378,PROV5792,FUND_5610,REG85,2025-07-29,1946538.99,1793246.97,92.12,568529.7,30232.27,153292.02,71.26,95,Approved,2025-10-10,Y,2025-07,Darren Holmes,2025-11-19 15:54:46.140772,2025-07-29,2026-04-14
FIN_005611,FID005611,PGM00475,PROV6639,FUND_5611,REG67,2024-09-01,1272096.47,1164969.97,91.58,676420.85,125169.86,107126.5,87.24,46,Approved,2025-03-25,Y,2024-09,Connie White,2025-11-19 15:54:46.140772,2024-09-01,2024-10-26
FIN_005612,FID005612,PGM00117,PROV1080,FUND_5612,REG54,2025-05-24,4497486.04,2515921.28,55.94,3189301.91,350153.77,1981564.76,73.71,170,Approved,2025-06-11,Y,2025-05,Christopher House,2025-11-19 15:54:46.140772,2025-05-24,2026-02-18
FIN_005613,FID005613,PGM00147,PROV6054,FUND_5613,REG37,2024-08-26,3737994.89,2532184.57,67.74,2785934.97,129328.49,1205810.32,95.7,137,Approved,2025-11-16,Y,2024-08,Amy Vasquez,2025-11-19 15:54:46.140772,2024-08-26,2025-08-23
FIN_005614,FID005614,PGM00442,PROV5093,FUND_5614,REG39,2024-11-22,381048.9,229682.17,60.28,147421.68,6592.36,151366.73,77.55,26,Pending,2025-04-08,Y,2024-11,Nicole Welch,2025-11-19 15:54:46.140772,2024-11-22,2025-09-02
FIN_005615,FID005615,PGM00227,PROV5557,FUND_5615,REG13,2025-05-16,2932585.64,2406763.67,82.07,711722.74,128894.79,525821.97,83.0,98,Pending,2025-10-02,Y,2025-05,Jason Diaz,2025-11-19 15:54:46.140772,2025-05-16,2025-08-26
FIN_005616,FID005616,PGM00148,PROV8862,FUND_5616,REG21,2024-04-28,392666.16,390998.28,99.58,256525.99,7339.18,1667.88,90.33,104,Rejected,2025-03-31,N,2024-04,Michael Delacruz,2025-11-19 15:54:46.140772,2024-04-28,2024-12-31
FIN_005617,FID005617,PGM00484,PROV3306,FUND_5617,REG48,2025-07-11,2031076.62,1306495.43,64.33,306424.46,182501.73,724581.19,79.46,127,Pending,2025-09-26,Y,2025-07,Jack Stanley,2025-11-19 15:54:46.140772,2025-07-11,2026-04-02
FIN_005618,FID005618,PGM00488,PROV3546,FUND_5618,REG13,2025-06-20,1758662.67,1122584.25,63.83,1277565.72,84640.96,636078.42,74.46,199,Pending,2025-10-03,N,2025-06,Joshua Chambers,2025-11-19 15:54:46.140772,2025-06-20,2026-04-06
FIN_005619,FID005619,PGM00323,PROV5726,FUND_5619,REG41,2024-11-18,4376538.35,3943944.73,90.12,3141252.21,314760.34,432593.62,84.11,141,Approved,2024-12-15,N,2024-11,Cynthia Decker,2025-11-19 15:54:46.140772,2024-11-18,2025-07-18
FIN_005620,FID005620,PGM00422,PROV9832,FUND_5620,REG45,2025-07-03,991820.53,527465.09,53.18,358857.78,88835.78,464355.44,87.62,29,Pending,2025-09-15,Y,2025-07,Jacqueline Boyer,2025-11-19 15:54:46.140772,2025-07-03,2026-01-23
FIN_005621,FID005621,PGM00304,PROV6584,FUND_5621,REG87,2025-09-20,3801119.34,3472061.77,91.34,737207.89,199507.69,329057.57,73.44,91,Approved,2025-10-30,Y,2025-09,Brian Harvey,2025-11-19 15:54:46.140772,2025-09-20,2026-06-08
FIN_005622,FID005622,PGM00239,PROV8736,FUND_5622,REG41,2024-08-25,241593.55,206878.85,85.63,29099.73,3605.68,34714.7,93.05,181,Pending,2024-11-26,Y,2024-08,Amber Sanchez,2025-11-19 15:54:46.140772,2024-08-25,2025-03-10
FIN_005623,FID005623,PGM00387,PROV1210,FUND_5623,REG18,2025-04-02,65890.55,45995.93,69.81,49279.27,5788.86,19894.62,93.4,178,Approved,2025-10-23,N,2025-04,Jennifer Mcbride,2025-11-19 15:54:46.140772,2025-04-02,2025-08-13
FIN_005624,FID005624,PGM00019,PROV1614,FUND_5624,REG50,2025-02-07,2005885.3,1608796.35,80.2,652533.2,149839.44,397088.95,71.58,53,Approved,2025-08-14,N,2025-02,Natalie Anderson,2025-11-19 15:54:46.140772,2025-02-07,2025-11-03
FIN_005625,FID005625,PGM00284,PROV4458,FUND_5625,REG39,2023-12-14,731691.74,604565.06,82.63,361054.69,55143.25,127126.68,89.27,71,Pending,2024-05-19,Y,2023-12,Crystal Wiggins,2025-11-19 15:54:46.140772,2023-12-14,2024-05-29
FIN_005626,FID005626,PGM00484,PROV3536,FUND_5626,REG26,2025-09-14,654195.92,381620.37,58.33,453665.24,39179.12,272575.55,85.61,29,Pending,2025-10-06,Y,2025-09,Katie Peters,2025-11-19 15:54:46.140772,2025-09-14,2026-02-11
FIN_005627,FID005627,PGM00440,PROV3208,FUND_5627,REG80,2023-12-21,3421156.59,1952618.28,57.07,1739076.07,174716.56,1468538.31,74.17,76,Pending,2025-04-17,Y,2023-12,Angela Fisher,2025-11-19 15:54:46.140772,2023-12-21,2024-08-15
FIN_005628,FID005628,PGM00338,PROV4181,FUND_5628,REG53,2024-04-23,707774.53,385705.6,54.5,192106.84,15149.72,322068.93,82.72,135,Pending,2024-09-11,N,2024-04,Adam May,2025-11-19 15:54:46.140772,2024-04-23,2024-05-20
FIN_005629,FID005629,PGM00280,PROV9173,FUND_5629,REG16,2024-04-24,1781166.14,1659358.69,93.16,534836.51,28319.57,121807.45,75.48,124,Approved,2025-01-26,Y,2024-04,Deanna Stevenson,2025-11-19 15:54:46.140772,2024-04-24,2024-07-15
FIN_005630,FID005630,PGM00018,PROV3791,FUND_5630,REG78,2024-11-26,2779988.27,1566516.51,56.35,451755.75,182150.93,1213471.76,78.76,71,Pending,2025-07-30,N,2024-11,Michaela Kent,2025-11-19 15:54:46.140772,2024-11-26,2025-11-02
FIN_005631,FID005631,PGM00112,PROV2543,FUND_5631,REG37,2024-03-01,4791673.05,3033985.93,63.32,1356468.21,476200.68,1757687.12,88.96,78,Pending,2024-05-12,N,2024-03,Jamie Lewis,2025-11-19 15:54:46.140772,2024-03-01,2024-06-08
FIN_005632,FID005632,PGM00049,PROV4903,FUND_5632,REG90,2024-11-25,2290954.94,2243784.99,97.94,1303236.23,33734.57,47169.95,98.82,81,Approved,2024-12-01,Y,2024-11,Amanda Hart,2025-11-19 15:54:46.140772,2024-11-25,2024-12-01
FIN_005633,FID005633,PGM00194,PROV5808,FUND_5633,REG90,2024-08-07,3213955.7,2230430.16,69.4,1285786.53,291153.32,983525.54,75.18,84,Approved,2025-07-13,Y,2024-08,Cory Carpenter,2025-11-19 15:54:46.140772,2024-08-07,2024-10-10
FIN_005634,FID005634,PGM00333,PROV4119,FUND_5634,REG59,2024-10-10,4577731.8,2881392.3,62.94,2113156.62,436713.39,1696339.5,83.64,151,Pending,2024-11-07,N,2024-10,Michael Wright,2025-11-19 15:54:46.140772,2024-10-10,2025-07-17
FIN_005635,FID005635,PGM00091,PROV7570,FUND_5635,REG72,2025-01-24,3631869.57,2668607.47,73.48,1908337.7,101196.67,963262.1,80.91,132,Approved,2025-04-08,N,2025-01,Amanda Adams,2025-11-19 15:54:46.140772,2025-01-24,2025-11-25
FIN_005636,FID005636,PGM00222,PROV2949,FUND_5636,REG25,2024-08-22,4388206.81,2234107.89,50.91,865206.88,386944.52,2154098.92,79.33,196,Approved,2025-09-12,Y,2024-08,Michael Parsons,2025-11-19 15:54:46.140772,2024-08-22,2025-03-07
FIN_005637,FID005637,PGM00285,PROV7614,FUND_5637,REG16,2025-10-24,4852542.95,3224873.21,66.46,2548965.16,414061.91,1627669.74,83.27,24,Approved,2025-11-14,N,2025-10,Jennifer Stewart,2025-11-19 15:54:46.140772,2025-10-24,2025-11-27
FIN_005638,FID005638,PGM00139,PROV2494,FUND_5638,REG51,2024-01-18,3911847.77,2725916.23,69.68,1188948.16,255381.85,1185931.54,87.9,50,Rejected,2025-10-08,Y,2024-01,Sandra Delgado,2025-11-19 15:54:46.140772,2024-01-18,2024-07-06
