campaign_id,event_id,campaign_name,channel,budget,start_date,end_date,success_rate,budget_amount,expenditure_amount,utilization_percent,grant_amount,donations_received,fund_balance,reimbursement_claims,claim_status,payment_date,audit_flag,reporting_period,financial_manager,data_load_timestamp
CMP_000761,EVT_000766,Centralized real-time help-desk,Radio,401569.83,2020-06-25,2026-08-11,2.1,4262406.51,3223468.95,49.47,35481.8,177330.15,32417.71,40,Pending,2020-11-13,Y,FY2024-Q3,Samantha Oneill,2025-11-14 15:16:57.948035
CMP_000762,EVT_000525,Business-focused 3rdgeneration installation,Email,132656.3,2016-01-04,2026-09-01,43.58,3203396.09,588164.16,64.62,920998.34,439380.5,197557.07,39,Pending,2015-11-25,Y,FY2021-Q4,Mrs. Courtney Hart,2025-11-14 15:16:57.948035
CMP_000763,EVT_000271,Horizontal system-worthy capability,SMS,470705.17,2016-10-26,2025-12-19,0.36,4096299.26,624410.37,20.3,1094085.84,371959.17,417540.16,43,Rejected,2017-05-28,N,FY2021-Q2,Molly Love,2025-11-14 15:16:57.948035
CMP_000764,EVT_001712,Front-line fresh-thinking structure,TV,367650.56,2024-08-11,2025-11-19,28.61,1062107.25,2425595.48,38.33,473813.04,89135.61,117527.42,31,Approved,2023-12-05,Y,FY2022-Q4,Brittney Black,2025-11-14 15:16:57.948035
CMP_000765,EVT_000131,Future-proofed transitional data-warehouse,TV,39470.49,2018-05-19,2026-03-15,70.1,3636143.93,877175.52,173.68,500486.75,213567.26,36153.9,49,Approved,2018-12-05,Y,FY2022-Q3,Thomas Spence,2025-11-14 15:16:57.948035
CMP_000766,EVT_001280,User-centric disintermediate hierarchy,Email,194378.74,2016-11-15,2026-04-14,17.28,1699500.24,3545802.04,83.26,388606.62,56912.79,434957.17,40,Pending,2020-05-28,Y,FY2023-Q1,Jane Parker,2025-11-14 15:16:57.948035
CMP_000767,EVT_001885,Reverse-engineered maximized implementation,Email,453702.82,2023-05-15,2026-10-22,93.26,1962362.07,110022.96,78.01,1909428.74,110701.86,147401.32,28,Approved,2016-01-20,N,FY2021-Q1,Amanda Morgan,2025-11-14 15:16:57.948035
CMP_000768,EVT_000166,Grass-roots well-modulated workforce,Social,168630.59,2019-06-18,2026-01-26,89.16,4863242.1,811023.46,182.55,1340509.95,442744.77,264515.28,24,Approved,2019-07-13,Y,FY2023-Q1,Rebecca Garcia,2025-11-14 15:16:57.948035
CMP_000769,EVT_000346,Proactive logistical throughput,Email,456820.41,2019-11-20,2026-01-12,6.36,33237.81,2191205.24,125.9,395455.19,163638.84,-86360.74,14,Pending,2022-11-28,Y,FY2025-Q1,Jason Crawford,2025-11-14 15:16:57.948035
CMP_000770,EVT_000188,Integrated zero-defect parallelism,Social,356721.15,2021-01-16,2026-05-08,41.92,1966506.54,3477450.47,92.84,1009322.13,269519.2,28075.49,30,Pending,2018-11-10,Y,FY2025-Q4,Jennifer Howard DDS,2025-11-14 15:16:57.948035
CMP_000771,EVT_000605,Open-architected executive interface,Email,270854.73,2024-10-24,2026-03-26,72.11,1954662.98,3572985.62,76.23,1368365.34,377621.33,44037.34,40,Approved,2021-10-02,N,FY2022-Q2,Richard James,2025-11-14 15:16:57.948035
CMP_000772,EVT_000573,Enhanced local adapter,Email,118439.93,2020-06-22,2026-03-04,35.1,4700094.9,1364918.74,49.63,921018.32,225395.25,28001.18,1,Approved,2021-10-16,N,FY2020-Q4,Tiffany Mcdonald,2025-11-14 15:16:57.948035
CMP_000773,EVT_001471,Visionary maximized data-warehouse,SMS,491116.65,2015-11-20,2026-03-25,31.23,4215781.52,254931.35,77.06,508261.4,253454.55,-77190.49,46,Pending,2018-03-13,Y,FY2023-Q2,Dylan Fuller,2025-11-14 15:16:57.948035
CMP_000774,EVT_001538,Virtual disintermediate open system,Social,152853.59,2020-07-26,2026-01-15,0.88,1796879.26,1871356.86,99.61,138304.48,142889.41,21190.8,23,Pending,2019-03-07,Y,FY2025-Q2,Katherine Spencer,2025-11-14 15:16:57.948035
CMP_000775,EVT_001311,Adaptive static matrices,SMS,150293.88,2020-12-16,2025-12-24,21.41,3170793.77,2365526.49,109.99,1741094.69,444005.63,401803.03,18,Approved,2020-04-25,Y,FY2025-Q4,Deanna Garcia,2025-11-14 15:16:57.948035
CMP_000776,EVT_000401,Team-oriented zero-defect methodology,Email,70623.5,2019-09-22,2026-07-13,51.92,2405918.74,451970.41,90.83,1634751.85,24272.83,444772.56,0,Rejected,2015-12-19,N,FY2020-Q2,Jason Wilcox,2025-11-14 15:16:57.948035
CMP_000777,EVT_001825,Diverse client-server portal,Email,155505.11,2019-05-15,2026-04-08,16.16,116807.08,1415546.55,151.58,1846392.38,273836.36,79298.61,39,Rejected,2023-02-01,Y,FY2021-Q3,Philip Davis,2025-11-14 15:16:57.948035
CMP_000778,EVT_001399,Programmable user-facing parallelism,SMS,457645.97,2024-08-14,2026-01-25,78.62,1031187.19,3423687.98,72.34,1803892.49,103914.09,420005.42,13,Approved,2024-07-24,Y,FY2023-Q1,Whitney Hawkins,2025-11-14 15:16:57.948035
CMP_000779,EVT_001658,Programmable secondary focus group,Email,394304.86,2021-04-24,2025-12-26,62.77,533887.58,3492528.71,95.19,700926.72,289963.69,479997.09,50,Pending,2023-10-10,N,FY2020-Q1,Alyssa Galvan,2025-11-14 15:16:57.948035
CMP_000780,EVT_001659,Up-sized asymmetric policy,TV,256900.2,2022-03-31,2026-07-16,47.8,1551609.93,3669419.72,46.7,1838725.41,148605.85,63944.52,28,Approved,2023-01-01,Y,FY2024-Q3,Kylie Davies,2025-11-14 15:16:57.948035
CMP_000781,EVT_000870,Ameliorated leadingedge collaboration,Social,468327.22,2019-01-05,2026-02-01,4.17,2036137.64,804471.82,148.65,1590231.64,211357.67,53915.18,22,Approved,2022-07-08,N,FY2025-Q3,Tiffany Singh,2025-11-14 15:16:57.948035
CMP_000782,EVT_001693,Vision-oriented impactful policy,TV,354015.33,2018-04-16,2026-01-03,76.32,1686302.53,2129823.01,141.46,1408555.67,29263.66,423052.59,36,Pending,2024-03-27,N,FY2020-Q3,James Cook,2025-11-14 15:16:57.948035
CMP_000783,EVT_000553,Persistent systematic collaboration,SMS,191606.26,2017-09-14,2026-07-30,94.95,3563147.71,1097447.77,152.35,269973.2,279640.3,159990.79,48,Approved,2024-09-23,N,FY2024-Q4,Melissa Welch,2025-11-14 15:16:57.948035
CMP_000784,EVT_001636,Horizontal solution-oriented migration,TV,336703.07,2023-03-19,2026-02-22,91.21,4430557.74,1805654.68,38.69,1985923.2,218117.44,-32892.83,6,Pending,2021-11-14,N,FY2023-Q2,Terry Buckley,2025-11-14 15:16:57.948035
CMP_000785,EVT_001050,Proactive zero administration collaboration,Social,363212.7,2025-02-02,2025-12-18,61.69,848442.32,809792.24,103.17,608586.73,66257.74,210655.61,43,Pending,2022-07-21,Y,FY2020-Q4,Madison Singh,2025-11-14 15:16:57.948035
CMP_000786,EVT_000157,Ergonomic 6thgeneration projection,Email,254426.09,2019-07-28,2025-12-22,83.01,3945346.67,2135750.56,74.22,1456308.83,55780.4,186184.4,31,Rejected,2022-08-30,Y,FY2020-Q3,Mandy Francis,2025-11-14 15:16:57.948035
CMP_000787,EVT_000179,Business-focused asynchronous collaboration,Email,412767.31,2018-05-23,2026-04-28,57.77,3414941.66,603851.63,16.41,897236.13,83447.19,277523.43,1,Rejected,2017-11-02,Y,FY2021-Q1,Debbie Martin,2025-11-14 15:16:57.948035
CMP_000788,EVT_000084,Enhanced impactful encoding,Social,324792.64,2022-11-23,2026-10-23,98.01,4383189.85,2822780.08,53.46,1601595.04,301506.01,198459.93,21,Approved,2018-12-04,Y,FY2020-Q3,Kayla Herrera,2025-11-14 15:16:57.948035
CMP_000789,EVT_000414,Grass-roots hybrid instruction set,Email,137928.19,2015-12-24,2026-08-24,81.04,4908527.65,1700604.86,128.83,1123211.51,4388.23,10718.03,48,Rejected,2021-03-23,Y,FY2023-Q3,Kathryn Rivera,2025-11-14 15:16:57.948035
CMP_000790,EVT_001538,Cross-group disintermediate instruction set,Social,363454.09,2022-12-17,2026-09-24,12.6,2945054.54,2225757.07,66.33,459047.52,58907.33,-47629.78,2,Approved,2018-11-13,Y,FY2025-Q4,Christopher Williams,2025-11-14 15:16:57.948035
CMP_000791,EVT_000692,Horizontal client-server policy,TV,452278.59,2018-10-23,2026-02-12,6.48,820493.28,1413810.28,14.26,1740999.21,426726.75,-3820.3,25,Pending,2025-03-21,N,FY2021-Q3,Bradley Ferguson,2025-11-14 15:16:57.948035
CMP_000792,EVT_001363,De-engineered demand-driven superstructure,Email,121987.46,2024-10-19,2026-09-08,9.25,136043.77,2493734.55,123.2,824103.36,112718.98,214058.14,3,Rejected,2020-12-12,Y,FY2024-Q1,Elizabeth Nelson,2025-11-14 15:16:57.948035
CMP_000793,EVT_001788,Organic responsive pricing structure,TV,268934.15,2016-04-07,2025-12-05,3.11,4881219.75,1383737.51,194.9,118952.16,335135.02,207771.0,38,Approved,2017-08-23,Y,FY2020-Q3,Louis Key,2025-11-14 15:16:57.948035
CMP_000794,EVT_000143,Triple-buffered even-keeled monitoring,Radio,280656.91,2017-10-14,2026-04-07,53.36,4168424.74,2660671.2,192.52,164151.25,9129.99,-54254.03,41,Pending,2017-01-05,Y,FY2023-Q3,Dana Mejia,2025-11-14 15:16:57.948035
CMP_000795,EVT_000164,Customer-focused local architecture,Social,20486.35,2024-07-01,2026-03-12,98.46,969163.1,2977350.25,152.9,783982.1,409860.71,175877.76,36,Pending,2016-09-21,N,FY2021-Q4,Zachary Mullins,2025-11-14 15:16:57.948035
CMP_000796,EVT_001674,Open-architected maximized extranet,SMS,290532.82,2018-06-25,2026-03-16,54.65,340765.31,2461370.43,17.4,1376449.48,437016.49,113587.21,28,Pending,2022-04-25,Y,FY2023-Q4,Miss Nicole Howard,2025-11-14 15:16:57.948035
CMP_000797,EVT_001208,Multi-lateral intermediate core,TV,177749.99,2019-03-14,2026-03-09,35.43,2985498.06,1351971.89,173.76,1211814.98,103855.36,239275.92,15,Rejected,2025-03-08,Y,FY2022-Q1,Marcus Jones,2025-11-14 15:16:57.948035
CMP_000798,EVT_000262,Exclusive neutral parallelism,SMS,470964.5,2019-05-13,2026-11-10,99.61,2506743.67,1293155.12,147.56,1574676.53,228980.15,193752.9,27,Rejected,2021-09-19,N,FY2021-Q3,Hunter Sanders,2025-11-14 15:16:57.948035
CMP_000799,EVT_000431,Configurable multi-tasking knowledgebase,Email,492523.83,2017-11-13,2026-11-04,38.68,1872286.56,124399.46,35.31,513122.44,282692.14,128905.62,46,Rejected,2024-11-03,N,FY2025-Q4,Heather Weber,2025-11-14 15:16:57.948035
CMP_000800,EVT_001776,Integrated bandwidth-monitored matrices,TV,481691.48,2016-08-01,2026-04-19,16.23,3065123.35,1790590.78,90.49,1724753.21,356432.83,477063.12,8,Pending,2019-11-09,Y,FY2021-Q3,Elizabeth Smith,2025-11-14 15:16:57.948035
CMP_000801,EVT_000770,Multi-layered well-modulated standardization,Social,419514.26,2020-12-30,2026-05-09,23.25,3747586.77,84220.49,140.15,503806.61,435915.03,336383.36,37,Approved,2016-03-10,Y,FY2020-Q2,Natasha Scott,2025-11-14 15:16:57.948035
CMP_000802,EVT_000992,Organic scalable project,Social,141847.87,2018-08-18,2026-09-07,93.01,3862487.31,3992801.23,195.31,363897.45,68698.63,493261.91,42,Approved,2023-07-27,Y,FY2020-Q2,Jennifer Jackson,2025-11-14 15:16:57.948035
CMP_000803,EVT_001451,Front-line well-modulated alliance,Email,62683.35,2023-04-10,2026-07-24,15.78,2951931.97,1628707.53,135.19,895971.35,327924.11,175672.7,40,Pending,2021-09-08,Y,FY2022-Q2,Sherry Heath,2025-11-14 15:16:57.948035
CMP_000804,EVT_001973,Enterprise-wide user-facing utilization,Email,149008.11,2019-12-22,2026-10-26,14.35,4975731.37,2247375.74,137.46,1124186.6,203758.05,35308.06,44,Rejected,2021-12-16,N,FY2023-Q3,Travis Williams,2025-11-14 15:16:57.948035
CMP_000805,EVT_000688,Upgradable radical policy,TV,267636.09,2018-10-01,2026-05-05,52.46,4128317.12,780692.03,188.27,1900330.5,204708.25,289807.94,45,Rejected,2016-08-04,Y,FY2020-Q4,David Lyons,2025-11-14 15:16:57.948035
CMP_000806,EVT_001675,Multi-tiered optimizing capacity,Radio,304308.2,2021-03-12,2026-09-01,48.88,2657446.52,1029106.2,144.37,172536.78,331261.02,-51630.08,37,Approved,2019-09-13,N,FY2021-Q3,Ebony Morgan,2025-11-14 15:16:57.948035
CMP_000807,EVT_000321,Re-contextualized upward-trending database,TV,440078.51,2015-12-16,2025-12-04,90.93,458428.01,2442977.59,24.16,535646.27,247322.55,281974.29,19,Pending,2023-06-22,Y,FY2020-Q4,Alfred Harris,2025-11-14 15:16:57.948035
CMP_000808,EVT_001912,Quality-focused empowering contingency,Email,311556.53,2024-01-29,2026-01-17,9.36,897424.37,3739463.8,52.64,476287.69,407894.75,364332.82,19,Rejected,2021-01-09,Y,FY2025-Q3,Andre Rogers,2025-11-14 15:16:57.948035
CMP_000809,EVT_001954,Focused grid-enabled initiative,Radio,305905.03,2016-01-18,2025-11-25,51.66,506357.8,1586027.06,73.46,460883.74,439487.07,443197.61,20,Pending,2022-05-18,Y,FY2025-Q3,Timothy Jacobs,2025-11-14 15:16:57.948035
CMP_000810,EVT_000859,Multi-tiered solution-oriented project,TV,182994.01,2017-01-25,2026-05-10,81.69,3909912.51,3738746.72,70.61,358097.11,17163.09,80708.0,10,Approved,2017-12-20,N,FY2023-Q4,Gary Shah,2025-11-14 15:16:57.948035
CMP_000811,EVT_001313,Grass-roots global product,Email,175290.13,2022-11-06,2026-09-26,1.77,1021456.81,3164827.77,54.93,1547110.69,363967.05,258063.05,36,Approved,2022-04-16,N,FY2025-Q1,Jerry Hoover,2025-11-14 15:16:57.948035
CMP_000812,EVT_000839,User-centric explicit frame,Email,94363.27,2017-12-12,2026-10-25,33.41,1508606.66,666182.61,167.67,310197.99,168451.09,278212.7,35,Rejected,2022-03-16,N,FY2024-Q3,James Edwards,2025-11-14 15:16:57.948035
CMP_000813,EVT_001378,Compatible optimal conglomeration,Email,175454.05,2016-06-20,2026-03-19,47.89,2080261.74,933816.4,192.53,476616.68,124940.27,248643.22,12,Approved,2025-09-01,Y,FY2023-Q4,Brian Bond,2025-11-14 15:16:57.948035
CMP_000814,EVT_000733,Triple-buffered 24hour application,TV,353975.11,2024-01-23,2026-09-08,48.83,186314.34,3625517.54,29.85,644669.88,373265.1,37217.81,45,Rejected,2017-09-17,Y,FY2024-Q3,Whitney Williams,2025-11-14 15:16:57.948035
CMP_000815,EVT_000853,Face-to-face bottom-line definition,TV,483694.68,2018-08-03,2026-07-06,63.98,528903.52,3864163.74,148.09,959058.37,159580.17,189126.86,8,Pending,2025-08-20,N,FY2023-Q2,Thomas Taylor,2025-11-14 15:16:57.948035
CMP_000816,EVT_000314,User-centric exuding emulation,Social,73077.67,2025-07-20,2026-03-04,50.77,602819.8,3148404.64,164.72,1402126.18,7664.69,-92458.34,48,Approved,2021-08-02,N,FY2022-Q4,Terri Thomas,2025-11-14 15:16:57.948035
CMP_000817,EVT_001797,Balanced neutral extranet,Radio,298919.07,2018-01-06,2026-11-09,66.0,74609.72,4364.25,76.9,1058814.9,24856.52,221532.26,10,Approved,2017-12-29,Y,FY2025-Q3,Alexis Cochran,2025-11-14 15:16:57.948035
CMP_000818,EVT_001726,Phased full-range analyzer,SMS,324121.72,2022-10-06,2026-07-09,21.05,2314382.48,2817196.52,146.95,811998.27,97907.67,209038.78,43,Approved,2016-07-31,Y,FY2024-Q1,Brittany Smith,2025-11-14 15:16:57.948035
CMP_000819,EVT_001019,Proactive logistical protocol,Radio,482401.56,2017-02-23,2025-12-17,30.28,738641.63,3419984.64,45.11,31604.14,194203.46,480398.16,33,Pending,2022-06-20,N,FY2020-Q2,Yvonne King,2025-11-14 15:16:57.948035
CMP_000820,EVT_001794,Multi-layered foreground middleware,Email,499301.75,2020-08-29,2026-02-24,42.66,3920996.47,2895276.7,86.14,1200138.52,169108.58,337891.34,12,Rejected,2020-06-19,Y,FY2021-Q1,Amanda Jones,2025-11-14 15:16:57.948035
CMP_000821,EVT_001988,Stand-alone bi-directional data-warehouse,Email,76559.12,2022-11-22,2026-09-25,85.43,1822853.22,781059.85,49.23,15845.36,484273.7,478294.89,16,Approved,2024-07-25,Y,FY2023-Q4,Meghan Johnson,2025-11-14 15:16:57.948035
CMP_000822,EVT_000208,Multi-lateral mobile firmware,Social,454755.42,2023-04-05,2026-10-29,21.67,2453909.93,172768.32,174.36,950720.19,74603.89,289006.01,9,Pending,2017-11-06,Y,FY2022-Q2,Jeffrey Escobar,2025-11-14 15:16:57.948035
CMP_000823,EVT_000601,Optimized scalable customer loyalty,Radio,252481.52,2023-06-20,2026-03-17,90.58,1091669.78,2254316.11,43.22,483634.99,176557.3,80476.71,25,Pending,2024-05-05,N,FY2023-Q4,Nicolas Morris,2025-11-14 15:16:57.948035
CMP_000824,EVT_000751,Self-enabling mission-critical website,TV,195481.46,2021-02-23,2026-08-27,93.01,4601628.36,1711326.32,18.3,1963233.45,321259.99,411299.99,1,Approved,2021-05-19,N,FY2022-Q4,Christopher Benson,2025-11-14 15:16:57.948035
CMP_000825,EVT_000130,Secured responsive portal,SMS,248289.76,2016-04-24,2025-12-17,84.88,3524391.43,654883.86,85.83,115814.63,223242.29,-70866.77,47,Rejected,2017-01-29,N,FY2024-Q2,Briana Carlson,2025-11-14 15:16:57.948035
CMP_000826,EVT_000717,User-centric 4thgeneration moratorium,SMS,475701.09,2020-07-09,2026-02-28,72.97,4438050.56,3623276.95,145.77,1848145.14,418071.08,-81725.49,41,Pending,2025-11-04,Y,FY2020-Q2,Daniel Smith,2025-11-14 15:16:57.948035
CMP_000827,EVT_000228,Self-enabling system-worthy pricing structure,Radio,21470.82,2025-01-13,2026-06-18,72.97,4753306.38,626400.14,38.98,1230905.66,488349.43,219152.69,13,Approved,2024-12-12,N,FY2024-Q2,Brian Coleman,2025-11-14 15:16:57.948035
CMP_000828,EVT_000832,Innovative bottom-line protocol,Radio,259311.59,2025-08-04,2026-01-19,51.02,2349209.18,367351.8,95.29,14697.26,73702.64,337651.07,47,Approved,2025-05-28,Y,FY2023-Q1,Sean Reed,2025-11-14 15:16:57.948035
CMP_000829,EVT_001571,Progressive even-keeled groupware,TV,79141.79,2016-06-03,2025-12-27,62.69,426264.23,1150837.18,100.98,719174.05,453745.02,-75932.11,3,Rejected,2020-07-13,Y,FY2020-Q3,Miranda Wright,2025-11-14 15:16:57.948035
CMP_000830,EVT_001634,Robust system-worthy leverage,SMS,458394.68,2017-02-18,2026-09-14,32.96,3954678.41,1893128.16,12.1,626933.38,21375.96,494127.22,46,Approved,2022-01-11,N,FY2020-Q2,Olivia Garza,2025-11-14 15:16:57.948035
CMP_000831,EVT_000507,Automated 3rdgeneration database,Email,188801.18,2018-11-05,2026-07-14,64.41,1996238.07,1087434.04,140.14,248368.75,374250.02,-11924.35,25,Approved,2025-09-22,N,FY2025-Q2,Adam Bailey,2025-11-14 15:16:57.948035
CMP_000832,EVT_001093,User-friendly 24hour throughput,TV,61749.48,2023-04-11,2026-08-07,61.23,1383805.28,1550194.03,104.17,1796774.32,80711.3,458952.14,8,Pending,2016-03-11,N,FY2022-Q3,Andrew Armstrong,2025-11-14 15:16:57.948035
CMP_000833,EVT_000039,Future-proofed hybrid project,Social,480519.1,2018-01-08,2026-09-11,72.43,341931.35,2651827.62,190.71,1633549.48,220886.49,416251.46,49,Rejected,2016-11-19,N,FY2023-Q2,Michael Thomas,2025-11-14 15:16:57.948035
CMP_000834,EVT_001069,Diverse tangible intranet,TV,276439.38,2016-09-13,2026-11-13,81.56,3236803.79,2846767.27,75.22,1782751.41,10196.4,92671.75,50,Approved,2025-03-31,Y,FY2024-Q4,James Hart,2025-11-14 15:16:57.948035
CMP_000835,EVT_000165,Grass-roots maximized Graphical User Interface,Radio,388593.52,2022-08-14,2026-07-05,57.83,4144348.12,1702790.05,117.84,707665.17,7405.85,128506.54,44,Approved,2019-06-15,N,FY2021-Q4,Ryan Scott,2025-11-14 15:16:57.948035
CMP_000836,EVT_000460,Customer-focused systematic access,SMS,225081.57,2018-01-12,2026-11-12,43.61,2751287.78,1279984.88,190.35,672170.31,228200.84,251846.42,17,Approved,2024-05-02,Y,FY2022-Q1,Tony Bowers,2025-11-14 15:16:57.948035
CMP_000837,EVT_001614,Digitized even-keeled Graphical User Interface,Social,191325.71,2017-05-13,2026-09-10,69.94,2678704.85,1982808.09,159.82,1581649.94,38505.79,430728.68,41,Approved,2020-01-03,N,FY2021-Q3,John Cantrell,2025-11-14 15:16:57.948035
CMP_000838,EVT_000176,Down-sized optimal knowledgebase,TV,472237.08,2023-02-08,2026-06-13,36.77,50665.53,174780.7,106.95,1814547.37,387132.79,414064.7,39,Rejected,2023-05-23,Y,FY2021-Q1,Victoria Kent,2025-11-14 15:16:57.948035
CMP_000839,EVT_000100,Realigned multimedia solution,SMS,264292.14,2025-01-04,2026-09-04,33.0,286500.25,985228.94,181.0,1785269.47,249227.69,-62112.54,38,Rejected,2016-07-09,Y,FY2024-Q4,Christina Walters,2025-11-14 15:16:57.948035
CMP_000840,EVT_000631,Reduced uniform implementation,Radio,5148.26,2018-09-01,2026-08-27,70.26,347054.81,3374132.71,65.71,1266522.1,333961.84,-22512.23,1,Rejected,2018-10-31,N,FY2022-Q3,Kristi Cruz,2025-11-14 15:16:57.948035
CMP_000841,EVT_000779,Multi-layered multi-tasking monitoring,SMS,170464.53,2022-01-13,2026-06-12,90.01,1484286.58,1667729.57,44.69,785181.51,255250.57,79496.93,20,Rejected,2019-02-15,Y,FY2023-Q1,Melvin Villarreal,2025-11-14 15:16:57.948035
CMP_000842,EVT_000132,User-friendly contextually-based encryption,SMS,160557.08,2017-01-31,2025-12-08,97.47,1582778.4,3625083.95,189.04,330916.91,232786.66,201026.68,13,Approved,2019-08-01,Y,FY2025-Q3,Jeffrey Levy,2025-11-14 15:16:57.948035
CMP_000843,EVT_000738,Distributed object-oriented ability,Email,354816.12,2019-08-07,2026-06-10,28.72,476539.96,578310.74,144.45,1529041.41,223645.04,222698.58,27,Rejected,2024-08-25,N,FY2025-Q4,Dwayne Frederick,2025-11-14 15:16:57.948035
CMP_000844,EVT_001915,Cross-platform 24hour customer loyalty,Social,193787.18,2020-09-12,2026-08-24,75.44,1056863.35,855722.47,154.69,1655748.23,470644.01,49280.67,48,Pending,2016-06-24,Y,FY2021-Q2,Casey Williams,2025-11-14 15:16:57.948035
CMP_000845,EVT_001844,Business-focused analyzing matrix,SMS,158587.13,2015-12-10,2026-03-23,37.92,4328876.09,3707795.55,169.78,342061.89,289019.43,89818.65,42,Rejected,2024-07-05,Y,FY2024-Q1,Lauren Lewis,2025-11-14 15:16:57.948035
CMP_000846,EVT_001337,Distributed value-added framework,SMS,283762.91,2016-10-08,2026-11-05,60.35,793138.22,3503445.99,7.95,852554.63,223136.96,243829.22,3,Pending,2019-05-12,Y,FY2024-Q1,Randy Hernandez,2025-11-14 15:16:57.948035
CMP_000847,EVT_001813,Vision-oriented neutral service-desk,SMS,329296.9,2020-08-16,2025-12-05,72.87,2175390.68,318223.34,67.02,813892.97,323841.59,17087.55,34,Rejected,2016-11-20,Y,FY2020-Q4,Lisa Smith,2025-11-14 15:16:57.948035
CMP_000848,EVT_000453,Pre-emptive attitude-oriented service-desk,SMS,160521.15,2024-05-13,2026-09-26,73.28,2137775.44,8149.89,144.0,1660317.86,149385.79,492894.42,30,Rejected,2024-06-19,Y,FY2021-Q1,Rachel Brown,2025-11-14 15:16:57.948035
CMP_000849,EVT_000461,Multi-layered user-facing support,Social,418841.92,2017-05-16,2026-11-11,3.22,1743790.33,3209675.36,42.78,457439.39,436702.95,19758.12,19,Approved,2017-01-20,Y,FY2021-Q4,Michael Hess,2025-11-14 15:16:57.948035
CMP_000850,EVT_001947,Business-focused multimedia Local Area Network,TV,99453.44,2015-12-20,2026-08-26,63.49,3171566.75,2744044.64,125.94,774545.66,43327.54,377346.68,36,Pending,2017-01-11,N,FY2024-Q1,Denise Wilson,2025-11-14 15:16:57.948035
