event_id,program_id,geo_id,event_name,event_type,event_date,participants_count,event_count,families_engaged,partners_engaged,volunteers_involved,calls_received,calls_resolved,avg_resolution_time_min,campaign_reach,campaign_type,feedback_score,satisfaction_rate,outcome_category,cost_per_event,channel_type,participation_score,attendance_count
EVT_001018,PGM_00101,GEO_0156,Pre-emptive composite task-force,Outreach,2022-05-13,331,3,71,20,100,0,179,23.88,10347,SMS,3.44,26.09,Failed,5743.6,Phone,72.02,485
EVT_001019,PGM_00411,GEO_0112,Seamless responsive help-desk,Training,2020-12-21,160,4,16,6,82,31,85,23.64,8710,In-person,4.22,25.28,Partial,11105.58,Phone,59.0,47
EVT_001020,PGM_00224,GEO_0015,Customer-focused motivating policy,Conference,2018-02-08,240,1,147,12,86,219,161,58.2,8370,Email,4.86,94.56,Failed,19819.82,Phone,80.24,381
EVT_001021,PGM_00014,GEO_0047,Automated encompassing projection,Webinar,2018-03-04,250,2,138,14,67,59,386,100.47,18360,In-person,2.5,58.62,Partial,13340.32,Phone,50.54,21
EVT_001022,PGM_00357,GEO_0157,Team-oriented methodical capability,Webinar,2024-01-16,150,3,117,14,34,64,186,93.9,1384,In-person,3.38,83.27,Partial,12647.59,Phone,95.52,413
EVT_001023,PGM_00186,GEO_0172,Object-based multi-state frame,Conference,2019-12-05,82,5,122,19,0,247,437,7.96,14928,In-person,3.3,73.19,Partial,9311.36,SMS,76.3,241
EVT_001024,PGM_00416,GEO_0115,Upgradable 4thgeneration system engine,Webinar,2018-03-13,340,5,45,5,26,482,385,91.68,14785,SMS,1.2,27.06,Success,13280.44,SMS,28.7,110
EVT_001025,PGM_00024,GEO_0140,Intuitive client-driven project,Outreach,2023-03-15,423,5,48,17,15,84,460,33.63,8887,In-person,4.88,55.7,Success,16204.35,Online,70.49,161
EVT_001026,PGM_00303,GEO_0101,Cross-group 5thgeneration budgetary management,Conference,2021-07-14,126,2,36,7,34,462,60,107.61,13019,Phone,2.98,45.93,Partial,7739.67,SMS,14.76,372
EVT_001027,PGM_00126,GEO_0198,Visionary non-volatile standardization,Webinar,2017-10-30,405,1,151,6,78,179,136,42.6,13487,SMS,4.01,97.54,Success,18772.5,SMS,1.6,276
EVT_001028,PGM_00047,GEO_0132,Customizable exuding model,Outreach,2022-02-03,349,3,47,1,36,342,465,82.17,5867,Email,2.31,87.76,Success,10554.24,Online,66.68,426
EVT_001029,PGM_00359,GEO_0186,Right-sized coherent matrices,Training,2025-07-17,286,3,65,6,63,335,25,45.7,17793,Phone,2.65,36.54,Success,17238.83,SMS,7.43,152
EVT_001030,PGM_00354,GEO_0061,Decentralized grid-enabled intranet,Training,2022-04-12,275,1,187,10,46,168,405,115.93,2727,SMS,4.77,11.76,Partial,15737.17,Online,75.24,214
EVT_001031,PGM_00094,GEO_0179,User-friendly motivating task-force,Outreach,2024-10-14,190,1,116,10,74,467,60,56.56,3530,Email,2.7,36.75,Success,15601.75,SMS,48.61,280
EVT_001032,PGM_00018,GEO_0070,Quality-focused 5thgeneration challenge,Webinar,2016-08-11,205,2,86,4,23,34,236,58.59,13368,Email,3.01,30.48,Failed,7371.78,Online,99.41,402
EVT_001033,PGM_00491,GEO_0195,Streamlined needs-based circuit,Webinar,2018-08-07,380,4,83,1,58,123,7,48.38,9932,In-person,4.18,10.3,Partial,16492.89,Phone,38.38,394
EVT_001034,PGM_00267,GEO_0170,Function-based upward-trending framework,Training,2016-10-10,77,5,149,7,58,357,251,94.6,9743,Email,3.34,19.19,Failed,3433.6,In-person,82.06,340
EVT_001035,PGM_00032,GEO_0091,User-friendly optimal emulation,Webinar,2016-07-31,400,4,3,13,100,489,264,85.0,15028,Email,1.77,85.01,Partial,13265.69,Phone,9.79,188
EVT_001036,PGM_00032,GEO_0167,Fully-configurable logistical complexity,Webinar,2022-04-01,172,1,23,1,7,282,63,36.71,5252,In-person,3.23,0.24,Success,11039.6,In-person,55.61,464
EVT_001037,PGM_00481,GEO_0184,Stand-alone system-worthy access,Training,2023-12-13,426,3,66,3,35,450,86,39.93,18673,SMS,3.65,30.87,Partial,13941.36,In-person,53.0,217
EVT_001038,PGM_00148,GEO_0096,Upgradable 4thgeneration leverage,Outreach,2020-05-30,478,1,153,11,100,422,134,2.28,12192,Phone,1.97,13.87,Success,444.03,Phone,79.54,201
EVT_001039,PGM_00297,GEO_0152,Implemented responsive focus group,Webinar,2020-09-11,333,3,119,0,58,233,457,40.69,9100,Phone,3.97,2.73,Failed,8375.58,In-person,77.75,31
EVT_001040,PGM_00329,GEO_0173,Triple-buffered empowering collaboration,Outreach,2019-03-17,99,4,135,17,42,175,134,71.75,5834,SMS,1.93,62.04,Partial,2702.28,Online,87.23,110
EVT_001041,PGM_00174,GEO_0010,Distributed contextually-based ability,Conference,2025-08-27,260,1,24,7,14,127,24,44.56,16247,Email,4.31,35.44,Failed,14397.67,In-person,37.25,143
EVT_001042,PGM_00132,GEO_0034,Re-engineered attitude-oriented implementation,Training,2020-04-05,60,3,84,18,95,314,158,20.53,11080,Phone,2.34,63.51,Failed,8344.9,SMS,41.4,14
EVT_001043,PGM_00401,GEO_0084,Ergonomic interactive intranet,Training,2021-04-01,127,4,20,10,96,276,333,74.4,8457,SMS,1.45,27.03,Failed,6039.76,SMS,41.02,391
EVT_001044,PGM_00127,GEO_0023,User-friendly directional definition,Outreach,2020-01-13,417,2,139,5,56,157,155,75.89,9222,Phone,3.36,65.21,Failed,18085.29,Online,81.06,113
EVT_001045,PGM_00354,GEO_0144,Compatible intangible ability,Training,2023-09-27,176,4,130,9,86,113,229,47.49,3841,In-person,1.41,26.58,Success,17206.99,In-person,81.6,431
EVT_001046,PGM_00428,GEO_0092,Horizontal solution-oriented archive,Webinar,2021-06-29,309,2,116,1,25,335,28,79.81,19545,Phone,2.49,88.71,Partial,7868.51,In-person,69.93,414
EVT_001047,PGM_00475,GEO_0172,Stand-alone reciprocal data-warehouse,Webinar,2016-04-06,358,1,36,3,71,457,367,87.33,17466,Phone,4.86,53.41,Partial,6139.22,Phone,71.52,215
EVT_001048,PGM_00389,GEO_0197,Synergized interactive pricing structure,Outreach,2021-05-23,464,1,120,13,32,300,362,79.18,12610,Email,4.0,25.2,Partial,1033.99,SMS,99.57,135
EVT_001049,PGM_00346,GEO_0091,Cloned intermediate policy,Outreach,2024-04-11,185,3,54,19,77,22,129,112.96,12077,In-person,1.85,23.32,Partial,10093.68,In-person,53.22,258
EVT_001050,PGM_00227,GEO_0140,Sharable 24hour flexibility,Outreach,2022-03-22,6,5,183,8,96,185,300,62.27,15612,SMS,4.58,96.03,Failed,19484.52,In-person,69.95,108
EVT_001051,PGM_00163,GEO_0162,Integrated zero administration encoding,Webinar,2017-05-16,159,3,150,4,54,406,280,99.2,17563,SMS,4.84,86.29,Failed,14582.37,Phone,98.39,196
EVT_001052,PGM_00491,GEO_0153,Stand-alone next generation challenge,Training,2021-08-15,203,4,22,11,36,407,144,86.98,4873,In-person,1.09,59.59,Success,2659.92,SMS,41.33,149
EVT_001053,PGM_00281,GEO_0065,Re-contextualized executive process improvement,Conference,2020-02-28,247,1,71,8,99,153,396,110.07,17216,SMS,3.91,58.09,Failed,14302.48,Online,95.38,198
EVT_001054,PGM_00273,GEO_0161,Exclusive executive core,Webinar,2022-04-02,369,3,28,6,45,401,158,85.01,11686,Phone,2.96,30.4,Success,14404.21,In-person,91.93,33
EVT_001055,PGM_00009,GEO_0165,Re-engineered homogeneous core,Training,2024-07-02,36,3,10,9,49,152,98,8.2,19976,In-person,4.42,50.44,Partial,19064.81,In-person,89.29,323
EVT_001056,PGM_00468,GEO_0130,Synergized content-based standardization,Webinar,2019-11-07,55,3,68,5,96,433,258,118.27,9531,SMS,2.58,57.76,Success,12924.96,Online,34.7,56
EVT_001057,PGM_00132,GEO_0143,Operative discrete info-mediaries,Training,2018-08-19,175,5,57,2,54,292,97,48.71,14075,Email,2.34,21.68,Success,1159.95,SMS,94.42,445
EVT_001058,PGM_00458,GEO_0101,Programmable foreground array,Webinar,2018-08-29,72,5,69,4,1,443,184,29.92,4201,In-person,4.58,47.91,Partial,3396.2,SMS,38.01,40
EVT_001059,PGM_00366,GEO_0025,Synchronized disintermediate contingency,Conference,2016-09-18,413,1,163,2,20,447,88,76.76,8006,Phone,1.63,26.62,Failed,13228.08,SMS,61.41,101
EVT_001060,PGM_00125,GEO_0136,Advanced bi-directional project,Outreach,2019-10-12,461,5,120,14,28,164,158,9.48,18865,SMS,1.18,20.38,Partial,4245.29,Phone,4.2,292
EVT_001061,PGM_00093,GEO_0157,Monitored value-added Graphical User Interface,Training,2017-02-01,399,4,129,12,73,18,242,9.77,2165,In-person,4.61,32.23,Partial,15121.27,Phone,33.31,205
EVT_001062,PGM_00471,GEO_0145,Cloned asynchronous budgetary management,Conference,2024-10-15,500,4,188,10,5,373,353,102.59,6872,Phone,3.18,75.13,Partial,15050.4,Online,90.37,294
EVT_001063,PGM_00413,GEO_0035,Right-sized multi-tasking hub,Outreach,2025-05-23,432,2,54,13,49,37,206,12.11,3238,SMS,4.46,29.81,Failed,1355.32,Phone,32.02,458
EVT_001064,PGM_00122,GEO_0031,Assimilated bi-directional utilization,Webinar,2020-01-20,287,1,32,7,89,26,466,117.32,11942,Email,3.7,29.86,Failed,4738.44,Online,89.06,33
EVT_001065,PGM_00145,GEO_0142,Persevering object-oriented info-mediaries,Conference,2024-12-21,48,3,21,8,85,17,293,48.18,9580,SMS,2.12,4.32,Success,5142.09,SMS,19.8,220
EVT_001066,PGM_00220,GEO_0165,Open-source heuristic functionalities,Webinar,2020-05-15,137,4,145,19,46,52,30,64.75,229,SMS,3.25,93.24,Failed,19949.13,SMS,95.32,330
EVT_001067,PGM_00014,GEO_0130,Proactive reciprocal project,Conference,2021-06-19,89,1,128,15,73,34,200,110.41,2431,Phone,1.95,37.5,Partial,771.52,Online,45.07,27
EVT_001068,PGM_00394,GEO_0131,Team-oriented tangible capability,Training,2023-08-17,292,3,38,15,83,292,265,82.13,10340,Phone,4.72,75.86,Failed,11957.18,Phone,18.41,296
EVT_001069,PGM_00182,GEO_0096,Optimized real-time workforce,Outreach,2021-08-10,440,3,190,0,79,159,95,63.92,12070,Phone,4.78,83.35,Partial,10799.39,SMS,63.58,328
EVT_001070,PGM_00050,GEO_0038,Polarized tertiary flexibility,Conference,2022-06-25,196,3,17,14,36,265,184,67.46,5904,SMS,4.65,99.39,Success,2465.05,SMS,81.04,45
EVT_001071,PGM_00478,GEO_0160,Versatile foreground system engine,Outreach,2019-11-26,251,4,129,0,5,117,94,101.09,653,In-person,1.04,70.99,Failed,5081.88,Phone,80.81,297
EVT_001072,PGM_00382,GEO_0191,Advanced 24/7 budgetary management,Webinar,2024-07-01,456,3,127,7,18,390,433,88.8,17493,SMS,3.31,12.13,Success,9234.7,Online,10.07,228
EVT_001073,PGM_00471,GEO_0152,Multi-layered didactic leverage,Conference,2018-01-07,376,1,142,14,48,243,224,17.01,1191,Email,1.65,76.25,Success,15910.55,In-person,4.81,97
EVT_001074,PGM_00012,GEO_0153,Configurable didactic implementation,Conference,2022-05-14,469,1,130,17,0,256,344,89.9,9284,Email,3.94,22.98,Success,15870.49,In-person,81.84,288
EVT_001075,PGM_00098,GEO_0124,Reactive composite hardware,Webinar,2024-09-02,25,4,147,4,72,161,352,41.41,6153,In-person,3.53,10.76,Success,3285.5,Online,55.85,86
EVT_001076,PGM_00410,GEO_0153,Vision-oriented contextually-based archive,Training,2016-12-01,231,4,126,6,26,311,452,1.58,14911,Phone,1.67,46.79,Partial,862.78,Online,14.9,429
EVT_001077,PGM_00431,GEO_0169,Multi-channeled asymmetric middleware,Webinar,2024-08-18,489,4,178,10,19,146,486,56.34,7233,SMS,4.27,91.39,Failed,12846.25,Phone,14.75,365
EVT_001078,PGM_00026,GEO_0183,Synchronized exuding website,Training,2022-08-09,118,3,8,7,82,385,300,68.4,9624,SMS,3.86,62.93,Partial,15845.42,Online,95.55,96
EVT_001079,PGM_00202,GEO_0024,Inverse analyzing protocol,Webinar,2022-11-12,443,2,135,19,5,106,226,97.99,14179,In-person,2.82,93.88,Partial,13552.07,Online,31.89,400
EVT_001080,PGM_00369,GEO_0093,Multi-layered secondary analyzer,Outreach,2018-12-04,273,4,20,7,97,347,425,71.74,6924,SMS,4.23,47.76,Success,18874.34,Phone,66.69,254
EVT_001081,PGM_00265,GEO_0045,Advanced bifurcated projection,Conference,2017-01-16,459,2,121,12,6,67,67,34.0,8707,SMS,3.38,44.96,Failed,12692.69,Online,69.16,243
EVT_001082,PGM_00228,GEO_0183,Multi-layered asymmetric info-mediaries,Conference,2016-09-22,435,1,74,5,62,362,435,86.65,6709,Email,4.87,36.42,Success,11145.14,Phone,70.55,487
EVT_001083,PGM_00156,GEO_0095,Automated dedicated encryption,Outreach,2020-12-10,21,4,135,13,100,53,168,61.81,13087,SMS,3.61,20.41,Failed,19084.13,SMS,90.05,493
EVT_001084,PGM_00130,GEO_0030,Team-oriented bi-directional adapter,Webinar,2023-12-25,159,2,160,13,89,389,273,99.83,14364,Phone,3.09,12.1,Partial,849.41,SMS,35.87,89
EVT_001085,PGM_00356,GEO_0072,Self-enabling maximized interface,Conference,2019-05-11,91,5,9,7,76,410,323,77.97,18836,Email,2.55,58.71,Success,17610.91,Online,68.79,436
EVT_001086,PGM_00172,GEO_0169,Reactive systemic projection,Webinar,2016-08-23,117,5,31,2,10,381,466,27.6,3903,Email,2.15,61.51,Failed,6963.27,In-person,22.57,393
EVT_001087,PGM_00123,GEO_0118,Open-source interactive monitoring,Training,2017-09-30,199,1,156,4,95,461,50,73.06,2210,Phone,4.44,5.83,Success,19268.62,SMS,41.1,244
EVT_001088,PGM_00403,GEO_0173,Open-architected upward-trending Graphical User Interface,Conference,2020-09-17,80,3,112,20,63,78,202,100.27,304,Email,4.04,23.35,Partial,14680.28,SMS,30.82,48
EVT_001089,PGM_00074,GEO_0110,Streamlined 24hour access,Outreach,2018-03-24,362,5,149,3,18,466,49,72.83,2613,In-person,2.11,2.1,Partial,5608.9,In-person,20.94,195
EVT_001090,PGM_00263,GEO_0180,Profound 5thgeneration approach,Webinar,2020-03-28,361,3,81,19,20,53,79,5.73,3812,Phone,1.46,81.39,Partial,2091.1,Phone,60.95,158
EVT_001091,PGM_00220,GEO_0131,Ergonomic multi-tasking software,Webinar,2017-01-24,216,4,158,9,3,264,339,98.42,3703,Email,4.81,81.43,Failed,14265.0,Phone,9.58,334
EVT_001092,PGM_00363,GEO_0093,Organized attitude-oriented success,Conference,2024-02-07,322,3,105,4,51,404,357,22.61,8207,In-person,1.68,49.42,Partial,3660.59,Phone,79.4,123
EVT_001093,PGM_00273,GEO_0150,Cross-platform coherent encryption,Training,2025-06-12,162,3,157,0,48,23,103,84.97,13368,Phone,4.41,3.98,Success,10173.4,In-person,4.57,383
EVT_001094,PGM_00458,GEO_0151,Ergonomic leadingedge access,Outreach,2016-07-02,101,3,157,8,23,447,320,75.32,2740,Phone,2.59,21.79,Success,6805.63,Phone,13.06,335
EVT_001095,PGM_00480,GEO_0068,Automated analyzing flexibility,Webinar,2018-04-08,199,5,67,10,74,72,102,47.81,10981,Email,2.2,44.52,Partial,328.35,SMS,16.51,385
EVT_001096,PGM_00216,GEO_0060,Focused multimedia focus group,Outreach,2018-09-01,407,3,195,20,67,468,24,107.88,8701,Phone,2.74,33.44,Success,19716.91,Online,41.16,93
EVT_001097,PGM_00245,GEO_0134,Multi-layered empowering parallelism,Webinar,2016-10-15,306,4,174,2,30,24,43,117.38,4965,In-person,3.11,90.61,Success,845.77,SMS,58.48,136
EVT_001098,PGM_00143,GEO_0024,Phased neutral methodology,Conference,2022-01-18,370,5,128,8,67,347,198,21.83,6281,In-person,3.82,68.0,Success,19697.31,SMS,43.81,128
EVT_001099,PGM_00117,GEO_0005,Expanded disintermediate model,Outreach,2021-09-14,62,5,24,16,45,336,459,74.56,16788,Phone,4.76,91.72,Success,19470.1,Online,1.15,425
EVT_001100,PGM_00101,GEO_0115,Adaptive zero-defect throughput,Conference,2018-05-31,75,4,152,3,37,465,337,106.15,10973,In-person,2.62,33.32,Success,8727.7,Phone,98.24,267
EVT_001101,PGM_00295,GEO_0144,Customizable logistical Graphical User Interface,Conference,2019-04-12,488,2,4,18,78,149,258,8.17,4092,SMS,3.85,2.5,Success,2605.24,In-person,72.65,87
EVT_001102,PGM_00492,GEO_0181,Integrated regional hardware,Conference,2024-09-15,432,5,163,5,80,385,82,36.08,7617,SMS,4.47,4.87,Partial,6851.09,Phone,45.28,11
EVT_001103,PGM_00010,GEO_0047,Re-engineered motivating standardization,Webinar,2021-12-11,193,3,48,11,0,232,53,116.34,12167,SMS,4.74,17.73,Success,16723.45,In-person,1.88,88
EVT_001104,PGM_00029,GEO_0051,Seamless solution-oriented concept,Webinar,2025-04-25,258,2,131,18,73,188,97,83.15,14245,Email,2.07,65.31,Partial,6165.25,In-person,89.44,248
EVT_001105,PGM_00407,GEO_0090,Focused analyzing circuit,Conference,2015-12-18,469,2,71,5,77,491,204,67.06,9055,SMS,2.32,32.25,Success,18390.36,Phone,2.39,204
EVT_001106,PGM_00371,GEO_0150,Innovative eco-centric conglomeration,Conference,2022-08-30,405,2,163,12,27,90,210,52.52,7152,In-person,3.24,37.73,Partial,14801.32,SMS,42.06,239
EVT_001107,PGM_00373,GEO_0199,Programmable zero tolerance task-force,Training,2020-03-02,242,3,200,6,23,452,318,63.68,6226,In-person,1.06,32.39,Partial,11892.65,In-person,6.25,376
EVT_001108,PGM_00108,GEO_0055,Proactive directional synergy,Outreach,2022-06-04,16,5,70,13,80,439,239,93.28,14859,In-person,1.74,25.88,Partial,5209.51,SMS,4.8,324
EVT_001109,PGM_00342,GEO_0012,Robust human-resource extranet,Outreach,2019-02-13,210,5,87,1,58,35,26,96.61,8463,Email,2.81,3.11,Success,10345.97,In-person,78.89,297
EVT_001110,PGM_00362,GEO_0123,Mandatory tertiary toolset,Training,2025-08-28,123,4,68,13,77,211,88,67.66,9037,Email,2.25,43.24,Failed,10912.39,SMS,17.28,245
EVT_001111,PGM_00251,GEO_0187,Exclusive 24/7 data-warehouse,Outreach,2022-01-09,202,4,97,16,23,37,78,38.84,17079,Email,2.75,8.79,Failed,11073.52,Online,89.57,176
EVT_001112,PGM_00406,GEO_0029,Operative zero-defect superstructure,Conference,2015-11-25,183,5,128,0,64,186,418,19.02,9847,In-person,4.18,10.3,Success,6583.64,Online,93.87,356
EVT_001113,PGM_00345,GEO_0136,Re-contextualized heuristic access,Conference,2023-10-11,86,4,73,19,7,488,163,79.59,343,Email,3.56,89.19,Partial,5995.61,Online,57.16,406
EVT_001114,PGM_00041,GEO_0049,Operative attitude-oriented knowledge user,Outreach,2025-05-02,408,5,183,12,76,154,376,64.12,11424,Phone,3.16,66.4,Success,804.12,Online,97.36,123
EVT_001115,PGM_00441,GEO_0109,Mandatory maximized benchmark,Conference,2020-09-21,335,4,5,15,8,421,181,55.71,12022,In-person,1.3,30.8,Failed,12303.45,Online,39.12,447
EVT_001116,PGM_00497,GEO_0146,Enhanced discrete extranet,Training,2024-07-28,359,4,164,15,1,137,408,112.18,17417,In-person,1.58,0.78,Partial,1655.26,Phone,83.86,436
EVT_001117,PGM_00208,GEO_0116,Persevering asynchronous moratorium,Training,2025-09-04,28,4,46,14,100,142,327,55.55,13867,In-person,2.07,10.9,Partial,4144.51,Online,3.78,62
EVT_001118,PGM_00463,GEO_0097,Monitored bifurcated hierarchy,Outreach,2025-06-24,152,4,31,16,24,411,73,77.55,9694,Email,3.41,72.3,Success,18751.63,SMS,23.55,206
EVT_001119,PGM_00300,GEO_0053,Business-focused executive Local Area Network,Webinar,2017-12-16,137,1,25,1,44,124,39,37.41,7676,In-person,2.8,48.73,Success,190.98,Online,2.62,66
EVT_001120,PGM_00398,GEO_0120,Progressive uniform flexibility,Outreach,2022-07-10,423,5,82,9,37,218,118,53.93,7065,Email,4.37,46.68,Partial,10204.76,SMS,28.93,88
EVT_001121,PGM_00155,GEO_0107,Synergistic analyzing architecture,Training,2022-12-26,430,3,128,16,1,464,94,64.08,18987,Email,3.09,44.5,Failed,5784.73,Online,34.05,22
EVT_001122,PGM_00178,GEO_0118,Monitored non-volatile product,Training,2025-05-05,133,1,101,14,7,33,329,51.77,2758,In-person,2.26,81.78,Success,11280.03,Phone,11.79,98
EVT_001123,PGM_00118,GEO_0192,Robust responsive workforce,Outreach,2023-04-18,490,5,138,6,32,288,0,73.54,4239,In-person,3.41,93.68,Partial,11379.88,Phone,36.34,370
EVT_001124,PGM_00163,GEO_0158,Streamlined transitional array,Webinar,2021-11-25,428,4,80,4,100,418,45,29.79,13924,In-person,1.6,12.66,Failed,8274.1,SMS,35.97,103
EVT_001125,PGM_00115,GEO_0042,Implemented explicit concept,Conference,2018-11-12,145,3,101,9,14,85,72,2.86,5291,Phone,2.47,39.45,Success,7195.96,Phone,24.13,287
EVT_001126,PGM_00014,GEO_0065,Robust maximized hub,Webinar,2021-04-07,16,4,128,9,55,211,28,103.86,8411,Phone,1.18,74.7,Partial,10761.47,Online,78.09,91
EVT_001127,PGM_00352,GEO_0086,Robust context-sensitive frame,Webinar,2022-07-18,11,4,129,17,99,24,266,38.89,9442,SMS,1.32,38.2,Failed,1181.21,Phone,93.64,58
EVT_001128,PGM_00045,GEO_0074,Face-to-face real-time service-desk,Webinar,2025-02-27,237,3,150,4,13,431,241,86.97,3254,Phone,3.06,8.66,Success,15474.38,Phone,70.25,399
EVT_001129,PGM_00413,GEO_0070,Total motivating moratorium,Webinar,2021-12-22,466,3,196,8,53,237,355,39.88,7699,Email,2.66,98.21,Partial,4197.5,Phone,67.05,418
EVT_001130,PGM_00369,GEO_0074,Future-proofed exuding algorithm,Conference,2018-07-14,238,5,136,7,83,147,46,70.1,4319,Phone,2.02,63.02,Failed,12058.7,SMS,73.81,168
EVT_001131,PGM_00244,GEO_0013,Cloned real-time moderator,Training,2018-10-27,25,2,196,14,81,182,425,11.46,6495,SMS,1.63,17.4,Failed,14085.13,SMS,82.01,471
EVT_001132,PGM_00463,GEO_0081,Configurable methodical info-mediaries,Webinar,2020-03-31,290,4,178,10,7,326,10,86.23,12971,Email,4.17,19.24,Partial,2890.16,Online,5.81,447
EVT_001133,PGM_00452,GEO_0067,Optimized dynamic ability,Conference,2022-01-18,440,4,153,2,35,235,175,110.66,310,In-person,2.69,79.82,Partial,4588.08,SMS,69.67,465
EVT_001134,PGM_00220,GEO_0092,Re-contextualized discrete moratorium,Conference,2017-05-02,306,5,29,8,60,456,454,53.92,9030,Phone,3.69,84.85,Failed,8204.16,In-person,44.07,120
EVT_001135,PGM_00004,GEO_0189,Exclusive transitional infrastructure,Conference,2019-06-01,383,2,179,11,77,92,329,72.59,6728,Phone,4.53,39.38,Success,6820.53,Online,41.42,306
EVT_001136,PGM_00318,GEO_0169,Synergistic zero administration intranet,Webinar,2016-08-27,32,2,76,9,52,471,302,84.85,2518,Email,2.54,19.53,Success,13086.29,SMS,56.93,273
EVT_001137,PGM_00271,GEO_0157,Up-sized secondary system engine,Training,2020-11-11,243,4,61,13,22,437,395,69.97,14023,SMS,4.56,52.46,Success,15156.84,Online,86.43,370
EVT_001138,PGM_00415,GEO_0129,Triple-buffered transitional knowledge user,Conference,2016-07-26,196,1,68,17,69,312,140,111.56,8919,SMS,3.4,80.96,Success,12334.8,Phone,54.37,35
EVT_001139,PGM_00205,GEO_0119,Cloned logistical software,Training,2025-03-02,186,4,89,6,91,350,234,26.96,5799,Email,2.83,33.12,Success,8999.61,Online,90.03,142
EVT_001140,PGM_00362,GEO_0005,Customizable foreground structure,Conference,2020-12-04,152,5,142,4,15,92,89,19.82,353,SMS,3.61,89.48,Failed,12740.1,SMS,88.41,59
